key,motion,good,valid,cx,cy,r_equiv,area,score,gt_cx,gt_cy,gt_r,err,radius_ratio
saccade_user2_right_session_1_0_2_w092_a000610,saccade,1,1,148.121,148.091,15.303,778.0,,147.0,148.0,15.476,1.124,0.989
saccade_user2_right_session_1_0_2_w102_a000810,saccade,1,1,162.144,140.61,18.462,1122.0,,162.0,140.0,18.681,0.627,0.988
saccade_user2_right_session_1_0_2_w112_a000910,saccade,1,1,189.856,132.088,16.465,898.0,,190.0,132.0,16.92,0.169,0.973
saccade_user2_right_session_1_0_2_w121_a001210,saccade,1,1,199.191,123.555,14.278,681.0,,199.0,123.0,14.593,0.587,0.978
saccade_user2_right_session_1_0_2_w130_a001510,saccade,1,1,141.832,123.516,15.181,768.0,,142.0,123.0,15.357,0.542,0.989
saccade_user2_right_session_1_0_2_w138_a002110,saccade,1,1,186.516,130.293,14.97,743.0,,186.0,130.0,15.274,0.593,0.98
saccade_user3_left_session_1_0_2_w003_a000410,saccade,1,1,194.518,131.784,18.341,1107.0,,195.0,132.0,19.42,0.528,0.944
saccade_user3_left_session_1_0_2_w013_a000910,saccade,1,1,156.357,112.316,15.754,825.0,,156.0,112.0,16.414,0.477,0.96
saccade_user3_left_session_1_0_2_w023_a001010,saccade,1,1,190.762,102.107,14.233,676.0,,190.0,102.0,15.105,0.77,0.942
saccade_user3_left_session_1_0_2_w033_a001110,saccade,1,1,219.018,104.978,13.353,596.0,,219.0,105.0,14.144,0.028,0.944
saccade_user3_left_session_1_0_2_w043_a001210,saccade,1,1,212.793,99.376,13.894,645.0,,213.0,99.0,14.219,0.429,0.977
saccade_user3_left_session_1_0_2_w053_a001310,saccade,1,1,190.096,91.882,12.493,526.0,,190.0,91.0,13.166,0.887,0.949
saccade_user3_left_session_1_0_2_w063_a001410,saccade,1,1,156.878,91.431,11.78,470.0,,157.0,90.0,12.608,1.436,0.934
saccade_user3_right_session_1_0_2_w073_a000410,saccade,1,1,220.077,117.686,17.147,973.0,,220.0,117.0,17.242,0.69,0.994
saccade_user3_right_session_1_0_2_w083_a000810,saccade,1,1,149.6,105.204,15.967,842.0,,149.0,105.0,15.983,0.634,0.999
saccade_user3_right_session_1_0_2_w093_a000910,saccade,1,1,179.699,96.164,16.336,885.0,,179.0,96.0,16.978,0.718,0.962
saccade_user3_right_session_1_0_2_w103_a001110,saccade,1,1,237.559,94.543,12.094,491.0,,237.0,94.0,12.703,0.779,0.952
saccade_user3_right_session_1_0_2_w113_a001210,saccade,1,1,238.188,90.46,12.12,493.0,,238.0,90.0,12.306,0.497,0.985
saccade_user3_right_session_1_0_2_w122_a001410,saccade,1,1,182.544,71.578,12.752,547.0,,183.0,71.0,13.058,0.736,0.977
saccade_user3_right_session_1_0_2_w131_a002710,saccade,1,1,134.181,102.135,13.839,638.0,,133.0,102.0,14.004,1.189,0.988
saccade_user4_left_session_1_0_2_w004_a000410,saccade,1,1,182.587,161.03,19.019,1189.0,,183.0,161.0,19.999,0.414,0.951
saccade_user4_left_session_1_0_2_w014_a000510,saccade,1,1,163.499,156.055,19.917,1303.0,,164.0,157.0,20.278,1.07,0.982
saccade_user4_left_session_1_0_2_w024_a000610,saccade,1,1,155.573,150.675,19.078,1196.0,,155.0,151.0,20.171,0.658,0.946
saccade_user4_left_session_1_0_2_w034_a000710,saccade,1,1,148.997,145.476,19.204,1212.0,,149.0,145.0,20.079,0.476,0.956
saccade_user4_left_session_1_0_2_w044_a000810,saccade,1,1,139.876,141.744,16.688,922.0,,140.0,141.0,17.911,0.754,0.932
saccade_user4_left_session_1_0_2_w054_a000910,saccade,1,1,104.768,143.069,14.765,727.0,,104.0,142.0,15.315,1.316,0.964
saccade_user4_left_session_1_0_2_w064_a001110,saccade,1,1,97.431,141.134,14.543,705.0,,97.0,141.0,15.178,0.452,0.958
saccade_user4_left_session_1_0_2_w074_a001310,saccade,1,1,107.48,129.893,14.657,715.0,,107.0,130.0,15.494,0.492,0.946
saccade_user4_left_session_1_0_2_w084_a001410,saccade,1,1,108.588,128.816,14.916,741.0,,108.0,128.0,15.428,1.006,0.967
saccade_user4_left_session_1_0_2_w094_a001710,saccade,1,1,167.563,141.511,18.874,1170.0,,167.0,141.0,19.744,0.761,0.956
saccade_user4_left_session_1_0_2_w104_a001810,saccade,1,1,150.433,135.536,18.227,1093.0,,150.0,135.0,18.529,0.689,0.984
saccade_user4_right_session_1_0_2_w114_a000410,saccade,1,1,243.978,153.642,16.333,886.0,,244.0,153.0,17.066,0.643,0.957
saccade_user4_right_session_1_0_2_w123_a000510,saccade,1,1,229.774,146.269,17.944,1062.0,,229.0,146.0,18.01,0.82,0.996
saccade_user4_right_session_1_0_2_w132_a000610,saccade,1,1,223.468,138.972,17.748,1037.0,,223.0,139.0,18.048,0.469,0.983
saccade_user4_right_session_1_0_2_w139_a000710,saccade,1,1,217.409,133.83,18.077,1079.0,,217.0,134.0,18.615,0.442,0.971
saccade_user4_right_session_1_0_2_w145_a000810,saccade,1,1,208.883,128.778,16.662,919.0,,209.0,129.0,16.935,0.251,0.984
saccade_user4_right_session_1_0_2_w150_a000910,saccade,1,1,170.442,123.51,16.379,890.0,,170.0,123.0,16.383,0.675,1.0
saccade_user4_right_session_1_0_2_w154_a001110,saccade,1,1,158.531,121.575,16.596,911.0,,158.0,121.0,16.991,0.783,0.977
saccade_user4_right_session_1_0_2_w157_a001310,saccade,1,1,167.421,111.119,16.141,865.0,,167.0,111.0,16.66,0.438,0.969
saccade_user4_right_session_1_0_2_w158_a001410,saccade,1,1,169.827,110.752,16.387,889.0,,169.0,111.0,16.533,0.863,0.991
saccade_user4_right_session_1_0_2_w159_a001710,saccade,1,1,231.984,132.913,16.579,911.0,,232.0,133.0,17.075,0.088,0.971
saccade_user4_right_session_1_0_2_w160_a001810,saccade,1,1,218.375,124.001,16.645,918.0,,218.0,124.0,17.667,0.375,0.942
saccade_user5_left_session_1_0_2_w005_a000010,saccade,1,1,205.748,131.717,18.793,1160.0,,206.0,131.0,19.449,0.76,0.966
saccade_user5_left_session_1_0_2_w015_a000310,saccade,1,1,221.314,126.059,14.867,737.0,,221.0,126.0,15.995,0.319,0.929
saccade_user5_left_session_1_0_2_w025_a000810,saccade,1,1,195.733,139.718,16.121,861.0,,196.0,139.0,16.962,0.766,0.95
saccade_user5_left_session_1_0_2_w035_a000910,saccade,1,1,208.774,133.843,15.652,814.0,,208.0,134.0,16.027,0.79,0.977
saccade_user5_left_session_1_0_2_w045_a001110,saccade,1,1,230.875,125.589,14.228,677.0,,231.0,125.0,14.498,0.602,0.981
saccade_user5_left_session_1_0_2_w055_a001210,saccade,1,1,248.206,125.823,12.935,563.0,,248.0,125.0,13.46,0.849,0.961
saccade_user5_left_session_1_0_2_w065_a001810,saccade,1,1,231.973,134.477,13.562,616.0,,231.0,134.0,14.19,1.083,0.956
saccade_user5_left_session_1_0_2_w075_a002010,saccade,1,1,207.842,147.944,15.274,777.0,,208.0,148.0,15.507,0.168,0.985
saccade_user5_left_session_1_0_2_w085_a002410,saccade,1,1,176.172,154.656,14.113,665.0,,176.0,154.0,14.482,0.678,0.975
saccade_user5_right_session_1_0_2_w095_a000310,saccade,1,1,203.667,107.398,14.035,657.0,,203.0,107.0,14.62,0.776,0.96
saccade_user5_right_session_1_0_2_w105_a000910,saccade,1,1,194.561,113.557,14.741,725.0,,194.0,113.0,15.351,0.791,0.96
saccade_user5_right_session_1_0_2_w115_a001110,saccade,1,1,213.17,108.79,12.381,516.0,,213.0,109.0,13.155,0.27,0.941
saccade_user5_right_session_1_0_2_w124_a001810,saccade,1,1,216.187,116.818,12.132,491.0,,216.0,117.0,12.41,0.261,0.978
saccade_user6_left_session_1_0_2_w006_a000410,saccade,1,1,209.034,122.857,14.171,671.0,,210.0,122.0,14.588,1.292,0.971
saccade_user6_left_session_1_0_2_w016_a000510,saccade,1,1,192.435,117.544,16.391,891.0,,192.0,117.0,17.598,0.696,0.931
saccade_user6_left_session_1_0_2_w026_a000710,saccade,1,1,160.96,112.968,12.7,541.0,,160.0,113.0,13.366,0.96,0.95
saccade_user6_left_session_1_0_2_w036_a000810,saccade,1,1,154.663,109.01,11.897,478.0,,154.0,110.0,11.956,1.191,0.995
saccade_user6_left_session_1_0_2_w046_a001410,saccade,1,1,141.011,91.111,10.217,358.0,,141.0,90.0,10.941,1.111,0.934
saccade_user6_left_session_1_0_2_w056_a001510,saccade,1,1,220.565,109.393,12.465,524.0,,220.0,109.0,13.423,0.689,0.929
saccade_user6_left_session_1_0_2_w066_a002410,saccade,1,1,136.364,101.985,10.453,370.0,,137.0,102.0,11.207,0.636,0.933
saccade_user6_right_session_1_0_2_w076_a000710,saccade,1,1,175.596,95.962,13.003,567.0,,175.0,96.0,13.879,0.597,0.937
saccade_user6_right_session_1_0_2_w086_a000810,saccade,1,1,168.047,90.371,12.402,518.0,,168.0,90.0,13.0,0.374,0.954
saccade_user6_right_session_1_0_2_w096_a000910,saccade,1,1,149.016,86.773,12.807,551.0,,148.0,87.0,13.354,1.041,0.959
saccade_user6_right_session_1_0_2_w106_a001010,saccade,1,1,137.159,86.152,12.609,535.0,,136.0,86.0,12.835,1.169,0.982
saccade_user6_right_session_1_0_2_w116_a001410,saccade,1,1,150.372,72.052,11.34,436.0,,150.0,72.0,11.887,0.376,0.954
saccade_user6_right_session_1_0_2_w125_a001510,saccade,1,1,226.186,99.333,10.007,344.0,,226.0,99.0,10.551,0.382,0.948
saccade_user6_right_session_1_0_2_w133_a002310,saccade,1,1,157.277,72.975,11.78,469.0,,157.0,73.0,12.511,0.278,0.942
saccade_user6_right_session_1_0_2_w140_a002410,saccade,1,1,148.502,82.539,12.358,514.0,,148.0,82.0,12.939,0.736,0.955
saccade_user7_left_session_1_0_2_w007_a000410,saccade,1,1,173.242,104.147,13.608,618.0,,173.0,104.0,14.033,0.284,0.97
saccade_user7_left_session_1_0_2_w017_a000510,saccade,1,1,156.519,101.292,12.889,557.0,,157.0,101.0,12.793,0.563,1.007
saccade_user7_left_session_1_0_2_w027_a000610,saccade,1,1,150.632,98.327,12.632,537.0,,151.0,98.0,13.145,0.492,0.961
saccade_user7_left_session_1_0_2_w037_a000710,saccade,1,1,133.458,97.266,11.227,428.0,,133.0,97.0,11.708,0.529,0.959
saccade_user7_left_session_1_0_2_w047_a000910,saccade,1,1,110.248,94.256,10.152,350.0,,110.0,94.0,10.329,0.356,0.983
saccade_user7_left_session_1_0_2_w057_a001210,saccade,1,1,108.128,88.033,9.795,330.0,,108.0,88.0,9.73,0.133,1.007
saccade_user7_left_session_1_0_2_w067_a001310,saccade,1,1,112.202,83.427,9.43,304.0,,112.0,83.0,9.828,0.473,0.959
saccade_user7_left_session_1_0_2_w077_a001410,saccade,1,1,121.68,77.612,10.198,355.0,,122.0,77.0,10.342,0.691,0.986
saccade_user7_right_session_1_0_2_w087_a000410,saccade,1,1,227.777,109.346,12.668,541.0,,228.0,108.0,13.312,1.364,0.952
saccade_user7_right_session_1_0_2_w097_a000510,saccade,1,1,216.156,105.116,12.538,526.0,,216.0,105.0,13.27,0.195,0.945
saccade_user7_right_session_1_0_2_w107_a000610,saccade,1,1,210.355,101.236,12.739,545.0,,210.0,101.0,13.713,0.427,0.929
saccade_user7_right_session_1_0_2_w117_a000710,saccade,1,1,195.365,97.016,12.007,487.0,,195.0,97.0,12.574,0.365,0.955
saccade_user7_right_session_1_0_2_w126_a000910,saccade,1,1,166.352,89.653,11.774,469.0,,166.0,89.0,12.252,0.742,0.961
saccade_user7_right_session_1_0_2_w134_a001010,saccade,1,1,150.371,89.331,11.971,483.0,,150.0,89.0,11.939,0.497,1.003
saccade_user7_right_session_1_0_2_w141_a001210,saccade,1,1,151.193,85.604,11.553,452.0,,151.0,85.0,12.031,0.634,0.96
saccade_user7_right_session_1_0_2_w146_a001310,saccade,1,1,166.412,78.564,10.719,392.0,,166.0,78.0,11.217,0.698,0.956
saccade_user7_right_session_1_0_2_w151_a001410,saccade,1,1,177.262,74.302,11.547,451.0,,177.0,74.0,12.131,0.399,0.952
saccade_user7_right_session_1_0_2_w155_a002510,saccade,1,1,144.691,102.352,12.081,491.0,,145.0,102.0,12.361,0.468,0.977
saccade_user8_left_session_1_0_2_w008_a000410,saccade,1,1,180.544,119.805,11.874,476.0,,180.0,119.0,12.223,0.972,0.971
saccade_user8_left_session_1_0_2_w018_a000510,saccade,1,1,169.321,116.783,11.89,475.0,,169.0,117.0,12.583,0.387,0.945
saccade_user8_left_session_1_0_2_w028_a000610,saccade,1,1,152.187,112.79,11.067,416.0,,152.0,112.0,11.711,0.812,0.945
saccade_user8_left_session_1_0_2_w038_a000810,saccade,1,1,125.988,109.836,9.937,338.0,,126.0,109.0,9.628,0.836,1.032
saccade_user8_left_session_1_0_2_w048_a000910,saccade,1,1,114.797,110.862,9.794,328.0,,114.0,111.0,9.808,0.809,0.999
saccade_user8_left_session_1_0_2_w058_a001410,saccade,1,1,113.659,97.691,9.345,301.0,,113.0,98.0,9.867,0.728,0.947
saccade_user8_left_session_1_0_2_w068_a001510,saccade,1,1,195.774,106.566,11.947,481.0,,196.0,106.0,12.815,0.609,0.932
saccade_user8_left_session_1_0_2_w078_a001610,saccade,1,1,187.186,102.143,11.603,453.0,,187.0,102.0,12.303,0.234,0.943
saccade_user8_left_session_1_0_2_w088_a001910,saccade,1,1,154.807,83.162,10.879,402.0,,155.0,82.0,10.72,1.178,1.015
saccade_user8_right_session_1_0_2_w098_a000510,saccade,1,1,211.369,96.155,12.14,498.0,,211.0,96.0,13.078,0.4,0.928
saccade_user8_right_session_1_0_2_w108_a000610,saccade,1,1,195.269,88.819,11.715,463.0,,195.0,88.0,12.203,0.862,0.96
saccade_user8_right_session_1_0_2_w118_a000810,saccade,1,1,165.693,79.464,11.373,439.0,,165.0,79.0,11.784,0.834,0.965
saccade_user8_right_session_1_0_2_w127_a000910,saccade,1,1,154.845,77.535,12.411,518.0,,155.0,77.0,12.353,0.557,1.005
saccade_user8_right_session_1_0_2_w135_a001310,saccade,1,1,143.212,68.747,11.391,438.0,,143.0,68.0,11.471,0.777,0.993
saccade_user8_right_session_1_0_2_w142_a001410,saccade,1,1,145.142,65.527,11.805,471.0,,145.0,65.0,11.905,0.546,0.992
saccade_user8_right_session_1_0_2_w147_a001810,saccade,1,1,205.747,65.788,11.901,479.0,,206.0,66.0,12.216,0.331,0.974
saccade_user9_left_session_1_0_2_w009_a000410,saccade,1,1,186.663,155.579,21.518,1517.0,,187.0,155.0,22.321,0.67,0.964
saccade_user9_left_session_1_0_2_w019_a000510,saccade,1,1,164.46,152.056,19.799,1286.0,,164.0,152.0,20.468,0.463,0.967
saccade_user9_left_session_1_0_2_w029_a000810,saccade,1,1,128.286,148.788,16.295,881.0,,128.0,148.0,16.967,0.838,0.96
saccade_user9_left_session_1_0_2_w039_a000910,saccade,1,1,160.782,136.432,19.804,1287.0,,160.0,136.0,20.399,0.893,0.971
saccade_user9_left_session_1_0_2_w049_a001010,saccade,1,1,190.687,130.63,19.269,1221.0,,190.0,131.0,19.661,0.781,0.98
saccade_user9_left_session_1_0_2_w059_a001110,saccade,1,1,216.559,127.605,19.021,1191.0,,217.0,127.0,19.906,0.749,0.956
saccade_user9_left_session_1_0_2_w069_a001210,saccade,1,1,210.964,124.853,17.395,1000.0,,211.0,125.0,17.777,0.151,0.978
saccade_user9_left_session_1_0_2_w079_a001310,saccade,1,1,175.37,120.837,18.418,1116.0,,175.0,121.0,18.843,0.405,0.977
saccade_user9_left_session_1_0_2_w089_a001410,saccade,1,1,150.675,120.878,18.286,1103.0,,151.0,120.0,19.036,0.936,0.961
saccade_user9_left_session_1_0_2_w099_a002410,saccade,1,1,146.718,162.049,20.846,1424.0,,146.0,162.0,21.146,0.72,0.986
saccade_user9_right_session_1_0_2_w109_a000510,saccade,1,1,226.248,155.163,15.936,841.0,,226.0,155.0,16.884,0.297,0.944
saccade_user9_right_session_1_0_2_w119_a000810,saccade,1,1,182.946,150.049,15.076,757.0,,182.0,150.0,15.254,0.947,0.988
saccade_user9_right_session_1_0_2_w128_a000910,saccade,1,1,220.281,142.204,15.393,787.0,,220.0,142.0,16.004,0.347,0.962
saccade_user9_right_session_1_0_2_w136_a001010,saccade,1,1,245.336,140.203,13.68,627.0,,245.0,140.0,14.383,0.392,0.951
saccade_user9_right_session_1_0_2_w143_a001310,saccade,1,1,233.213,131.543,13.755,632.0,,233.0,131.0,14.341,0.583,0.959
saccade_user9_right_session_1_0_2_w148_a001510,saccade,1,1,180.729,132.117,15.426,792.0,,181.0,132.0,15.833,0.295,0.974
saccade_user9_right_session_1_0_2_w152_a002210,saccade,1,1,219.974,135.918,14.767,728.0,,220.0,136.0,15.296,0.086,0.965
saccade_user9_right_session_1_0_2_w156_a002610,saccade,1,1,184.651,149.645,15.405,787.0,,184.0,149.0,15.89,0.916,0.969
smooth_pursuit_user10_left_session_2_0_1_w001_a000010,smooth_pursuit,1,1,189.293,128.333,19.882,1297.0,,189.0,128.0,20.644,0.444,0.963
smooth_pursuit_user10_left_session_2_0_1_w011_a000110,smooth_pursuit,1,1,189.233,128.042,20.007,1314.0,,189.0,127.0,20.56,1.068,0.973
smooth_pursuit_user10_left_session_2_0_1_w021_a000210,smooth_pursuit,1,1,232.973,149.185,19.805,1288.0,,233.0,149.0,20.483,0.187,0.967
smooth_pursuit_user10_left_session_2_0_1_w031_a000410,smooth_pursuit,1,1,149.904,138.035,16.092,859.0,,150.0,137.0,16.775,1.039,0.959
smooth_pursuit_user10_left_session_2_0_1_w041_a000510,smooth_pursuit,1,1,208.207,123.694,17.222,980.0,,208.0,123.0,17.628,0.724,0.977
smooth_pursuit_user10_left_session_2_0_1_w051_a000610,smooth_pursuit,1,1,223.317,133.612,17.537,1015.0,,223.0,133.0,17.958,0.689,0.977
smooth_pursuit_user10_left_session_2_0_1_w061_a000710,smooth_pursuit,1,1,163.832,136.589,16.061,856.0,,163.0,136.0,16.831,1.02,0.954
smooth_pursuit_user10_left_session_2_0_1_w071_a000810,smooth_pursuit,1,1,149.659,137.262,13.624,622.0,,149.0,137.0,14.432,0.709,0.944
smooth_pursuit_user10_left_session_2_0_1_w081_a000910,smooth_pursuit,1,1,155.286,132.257,15.025,751.0,,155.0,132.0,15.348,0.384,0.979
smooth_pursuit_user10_left_session_2_0_1_w091_a001010,smooth_pursuit,1,1,172.486,132.261,17.44,1003.0,,172.0,133.0,17.641,0.885,0.989
smooth_pursuit_user10_left_session_2_0_1_w101_a001110,smooth_pursuit,1,1,223.868,116.652,15.83,830.0,,224.0,116.0,16.299,0.665,0.971
smooth_pursuit_user10_left_session_2_0_1_w111_a001210,smooth_pursuit,1,1,158.845,145.219,17.582,1020.0,,158.0,145.0,18.325,0.873,0.959
smooth_pursuit_user10_left_session_2_0_1_w121_a001410,smooth_pursuit,1,1,204.05,113.026,14.692,720.0,,204.0,113.0,14.796,0.056,0.993
smooth_pursuit_user10_left_session_2_0_1_w131_a001510,smooth_pursuit,1,1,190.057,118.33,18.26,1097.0,,190.0,118.0,18.293,0.334,0.998
smooth_pursuit_user10_left_session_2_0_1_w141_a001610,smooth_pursuit,1,1,174.174,138.838,17.583,1019.0,,174.0,139.0,17.886,0.238,0.983
smooth_pursuit_user10_left_session_2_0_1_w151_a001710,smooth_pursuit,1,1,214.758,135.057,18.237,1095.0,,214.0,135.0,18.852,0.76,0.967
smooth_pursuit_user1_left_session_2_0_1_w000_a000010,smooth_pursuit,1,1,167.512,136.543,19.814,1287.0,,167.0,136.0,20.243,0.746,0.979
smooth_pursuit_user1_left_session_2_0_1_w010_a000110,smooth_pursuit,1,1,167.882,137.823,22.105,1594.0,,168.0,137.0,22.366,0.831,0.988
smooth_pursuit_user1_left_session_2_0_1_w020_a000210,smooth_pursuit,1,1,219.97,159.543,20.492,1377.0,,220.0,160.0,21.039,0.458,0.974
smooth_pursuit_user1_left_session_2_0_1_w030_a000310,smooth_pursuit,1,1,139.938,132.077,16.36,889.0,,140.0,131.0,16.434,1.079,0.996
smooth_pursuit_user1_left_session_2_0_1_w040_a000410,smooth_pursuit,1,1,129.859,152.529,16.332,884.0,,130.0,152.0,16.817,0.548,0.971
smooth_pursuit_user1_left_session_2_0_1_w050_a000510,smooth_pursuit,1,1,190.687,119.673,15.464,793.0,,190.0,119.0,15.844,0.961,0.976
smooth_pursuit_user1_left_session_2_0_1_w060_a000610,smooth_pursuit,1,1,203.21,139.975,18.021,1071.0,,203.0,140.0,18.485,0.212,0.975
smooth_pursuit_user1_left_session_2_0_1_w070_a000710,smooth_pursuit,1,1,140.116,148.887,17.085,966.0,,140.0,148.0,17.346,0.894,0.985
smooth_pursuit_user1_left_session_2_0_1_w080_a000810,smooth_pursuit,1,1,130.003,150.79,15.069,755.0,,130.0,150.0,15.432,0.79,0.977
smooth_pursuit_user1_left_session_2_0_1_w090_a000910,smooth_pursuit,1,1,135.089,144.332,14.417,693.0,,135.0,144.0,14.33,0.344,1.006
smooth_pursuit_user1_left_session_2_0_1_w100_a001010,smooth_pursuit,1,1,148.119,142.877,16.447,895.0,,148.0,142.0,16.436,0.885,1.001
smooth_pursuit_user1_left_session_2_0_1_w110_a001110,smooth_pursuit,1,1,201.628,120.727,15.686,817.0,,201.0,120.0,15.794,0.96,0.993
smooth_pursuit_user1_left_session_2_0_1_w120_a001210,smooth_pursuit,1,1,135.135,160.759,14.621,712.0,,135.0,160.0,15.201,0.77,0.962
smooth_pursuit_user1_left_session_2_0_1_w130_a001410,smooth_pursuit,1,1,178.58,121.875,15.327,782.0,,178.0,121.0,15.513,1.05,0.988
smooth_pursuit_user1_left_session_2_0_1_w140_a001510,smooth_pursuit,1,1,167.198,125.956,15.592,809.0,,167.0,126.0,16.265,0.203,0.959
smooth_pursuit_user1_left_session_2_0_1_w150_a001610,smooth_pursuit,1,1,147.199,152.652,16.405,889.0,,147.0,152.0,16.569,0.682,0.99
smooth_pursuit_user1_left_session_2_0_1_w160_a001710,smooth_pursuit,1,1,192.016,140.116,16.274,878.0,,192.0,140.0,16.923,0.117,0.962
smooth_pursuit_user2_left_session_2_0_1_w002_a000026,smooth_pursuit,1,1,164.549,125.921,15.392,789.0,,164.0,126.0,16.006,0.554,0.962
smooth_pursuit_user2_left_session_2_0_1_w012_a000042,smooth_pursuit,1,1,164.354,124.716,13.621,622.0,,164.0,125.0,14.05,0.454,0.969
smooth_pursuit_user2_left_session_2_0_1_w022_a000110,smooth_pursuit,1,1,163.416,125.187,15.47,796.0,,163.0,125.0,15.539,0.456,0.996
smooth_pursuit_user2_left_session_2_0_1_w032_a000210,smooth_pursuit,1,1,206.493,132.61,16.13,863.0,,207.0,132.0,16.007,0.793,1.008
smooth_pursuit_user2_left_session_2_0_1_w042_a000310,smooth_pursuit,1,1,134.712,125.507,10.671,389.0,,134.0,126.0,11.313,0.866,0.943
smooth_pursuit_user2_left_session_2_0_1_w052_a000410,smooth_pursuit,1,1,138.559,135.238,13.062,574.0,,138.0,135.0,13.51,0.608,0.967
smooth_pursuit_user2_left_session_2_0_1_w062_a000510,smooth_pursuit,1,1,191.319,114.697,14.258,678.0,,191.0,115.0,14.608,0.44,0.976
smooth_pursuit_user2_left_session_2_0_1_w072_a000610,smooth_pursuit,1,1,190.559,128.128,15.584,807.0,,191.0,128.0,16.346,0.459,0.953
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,smooth_pursuit,1,1,140.637,135.463,13.075,575.0,,141.0,135.0,13.319,0.588,0.982
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,smooth_pursuit,1,1,132.125,138.944,11.741,469.0,,132.0,139.0,12.711,0.136,0.924
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,smooth_pursuit,1,1,134.291,135.058,11.551,453.0,,134.0,135.0,12.377,0.297,0.933
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,smooth_pursuit,1,1,144.439,134.884,13.397,601.0,,144.0,134.0,13.685,0.987,0.979
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,smooth_pursuit,1,1,188.819,117.38,13.546,615.0,,189.0,117.0,14.134,0.421,0.958
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,smooth_pursuit,1,1,136.079,146.935,13.806,639.0,,136.0,147.0,14.668,0.102,0.941
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,smooth_pursuit,1,1,174.533,137.297,16.701,923.0,,174.0,137.0,17.024,0.61,0.981
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,smooth_pursuit,1,1,172.137,114.974,14.045,657.0,,172.0,115.0,14.52,0.139,0.967
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,smooth_pursuit,1,1,161.834,108.632,13.448,606.0,,161.0,108.0,13.665,1.046,0.984
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,smooth_pursuit,1,1,163.192,108.151,17.012,956.0,,163.0,107.0,17.243,1.167,0.987
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,smooth_pursuit,1,1,215.367,129.263,16.893,943.0,,216.0,129.0,17.469,0.685,0.967
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,smooth_pursuit,1,1,122.81,105.396,10.225,359.0,,123.0,105.0,10.265,0.439,0.996
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,smooth_pursuit,1,1,120.318,123.975,11.849,476.0,,121.0,123.0,11.756,1.19,1.008
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,smooth_pursuit,1,1,189.922,88.126,11.833,472.0,,189.0,88.0,11.534,0.931,1.026
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,smooth_pursuit,1,1,200.455,112.012,15.632,812.0,,200.0,112.0,16.079,0.455,0.972
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,smooth_pursuit,1,1,131.939,121.537,13.997,655.0,,132.0,120.0,14.266,1.538,0.981
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,smooth_pursuit,1,1,125.046,114.632,11.878,478.0,,125.0,115.0,12.285,0.371,0.967
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,smooth_pursuit,1,1,142.153,111.3,13.358,599.0,,142.0,110.0,13.833,1.309,0.966
smooth_pursuit_user3_left_session_2_0_1_w103_a001110,smooth_pursuit,1,1,201.799,89.448,11.415,442.0,,202.0,89.0,11.841,0.491,0.964
smooth_pursuit_user3_left_session_2_0_1_w113_a001210,smooth_pursuit,1,1,125.565,131.053,13.78,637.0,,125.0,130.0,14.333,1.195,0.961
smooth_pursuit_user3_left_session_2_0_1_w123_a001410,smooth_pursuit,1,1,176.418,88.338,12.706,543.0,,176.0,88.0,12.939,0.538,0.982
smooth_pursuit_user3_left_session_2_0_1_w133_a001510,smooth_pursuit,1,1,166.211,91.516,14.402,691.0,,165.0,91.0,14.387,1.316,1.001
smooth_pursuit_user3_left_session_2_0_1_w143_a001610,smooth_pursuit,1,1,139.599,121.075,12.751,547.0,,139.0,121.0,12.579,0.604,1.014
smooth_pursuit_user3_left_session_2_0_1_w153_a001710,smooth_pursuit,1,1,190.887,109.758,14.655,717.0,,191.0,110.0,14.729,0.267,0.995
smooth_pursuit_user4_left_session_2_0_1_w004_a000110,smooth_pursuit,1,1,128.271,137.439,18.712,1151.0,,128.0,137.0,19.347,0.516,0.967
smooth_pursuit_user4_left_session_2_0_1_w014_a000210,smooth_pursuit,1,1,183.855,158.608,19.313,1225.0,,184.0,158.0,19.899,0.625,0.971
smooth_pursuit_user4_left_session_2_0_1_w024_a000310,smooth_pursuit,1,1,143.196,121.057,18.025,1071.0,,143.0,121.0,18.195,0.204,0.991
smooth_pursuit_user4_left_session_2_0_1_w034_a000410,smooth_pursuit,1,1,86.21,153.385,15.858,837.0,,86.0,153.0,16.092,0.439,0.986
