key,motion,good,valid,cx,cy,r_equiv,area,score,gt_cx,gt_cy,gt_r,err,radius_ratio
saccade_user2_right_session_1_0_2_w072_a000410,saccade,1,1,207.754,150.619,18.952,1149.0,0.9883,215.0,149.0,16.035,7.425,1.182
saccade_user2_right_session_1_0_2_w082_a000510,saccade,1,1,174.205,150.971,16.221,871.0,0.9996,175.0,151.0,17.161,0.796,0.945
saccade_user2_right_session_1_0_2_w092_a000610,saccade,1,1,155.445,147.013,18.611,1032.0,0.9985,147.0,148.0,15.476,8.503,1.203
saccade_user2_right_session_1_0_2_w102_a000810,saccade,1,1,167.573,140.072,21.219,1364.0,1.0,162.0,140.0,18.681,5.573,1.136
saccade_user2_right_session_1_0_2_w112_a000910,saccade,1,1,190.16,132.681,16.102,858.0,1.0,190.0,132.0,16.92,0.7,0.952
saccade_user2_right_session_1_0_2_w121_a001210,saccade,1,1,189.117,124.31,19.345,1175.0,0.9994,199.0,123.0,14.593,9.97,1.326
saccade_user2_right_session_1_0_2_w130_a001510,saccade,1,1,147.268,124.872,18.365,1074.0,0.9999,142.0,123.0,15.357,5.591,1.196
saccade_user2_right_session_1_0_2_w138_a002110,saccade,1,1,186.54,130.182,14.679,713.0,1.0,186.0,130.0,15.274,0.57,0.961
saccade_user3_left_session_1_0_2_w003_a000410,saccade,1,1,194.342,130.749,18.29,1103.0,1.0,195.0,132.0,19.42,1.414,0.942
saccade_user3_left_session_1_0_2_w013_a000910,saccade,1,1,156.093,111.647,15.857,829.0,0.9997,156.0,112.0,16.414,0.365,0.966
saccade_user3_left_session_1_0_2_w023_a001010,saccade,1,1,190.994,102.367,14.071,662.0,0.9999,190.0,102.0,15.105,1.06,0.932
saccade_user3_left_session_1_0_2_w033_a001110,saccade,1,1,218.96,105.221,13.127,576.0,0.9998,219.0,105.0,14.144,0.225,0.928
saccade_user3_left_session_1_0_2_w043_a001210,saccade,1,1,213.3,99.402,13.797,637.0,0.9997,213.0,99.0,14.219,0.502,0.97
saccade_user3_left_session_1_0_2_w053_a001310,saccade,1,1,190.193,91.491,12.4,517.0,0.9997,190.0,91.0,13.166,0.527,0.942
saccade_user3_left_session_1_0_2_w063_a001410,saccade,1,1,156.475,90.773,11.088,417.0,0.9865,157.0,90.0,12.608,0.934,0.879
saccade_user3_right_session_1_0_2_w073_a000410,saccade,1,1,220.218,117.177,16.761,930.0,0.9982,220.0,117.0,17.242,0.281,0.972
saccade_user3_right_session_1_0_2_w083_a000810,saccade,1,1,149.311,105.401,15.907,839.0,1.0,149.0,105.0,15.983,0.507,0.995
saccade_user3_right_session_1_0_2_w093_a000910,saccade,1,1,179.72,95.805,16.919,948.0,1.0,179.0,96.0,16.978,0.746,0.997
saccade_user3_right_session_1_0_2_w103_a001110,saccade,1,0,,,,,0.3256,237.0,94.0,12.703,,
saccade_user3_right_session_1_0_2_w113_a001210,saccade,1,0,,,,,0.1378,238.0,90.0,12.306,,
saccade_user3_right_session_1_0_2_w122_a001410,saccade,1,1,178.492,66.514,16.021,698.0,0.999,183.0,71.0,13.058,6.36,1.227
saccade_user3_right_session_1_0_2_w131_a002710,saccade,1,1,134.59,102.504,14.074,660.0,1.0,133.0,102.0,14.004,1.668,1.005
saccade_user4_left_session_1_0_2_w004_a000410,saccade,1,1,182.917,160.732,19.241,1216.0,1.0,183.0,161.0,19.999,0.281,0.962
saccade_user4_left_session_1_0_2_w014_a000510,saccade,1,1,175.335,156.265,27.299,2285.0,1.0,164.0,157.0,20.278,11.359,1.346
saccade_user4_left_session_1_0_2_w024_a000610,saccade,1,1,156.015,148.837,20.4,1365.0,1.0,155.0,151.0,20.171,2.389,1.011
saccade_user4_left_session_1_0_2_w034_a000710,saccade,1,1,161.445,144.21,27.183,2123.0,1.0,149.0,145.0,20.079,12.47,1.354
saccade_user4_left_session_1_0_2_w044_a000810,saccade,1,1,140.519,141.337,16.626,916.0,1.0,140.0,141.0,17.911,0.619,0.928
saccade_user4_left_session_1_0_2_w054_a000910,saccade,1,1,106.061,143.57,14.801,726.0,0.9988,104.0,142.0,15.315,2.591,0.966
saccade_user4_left_session_1_0_2_w064_a001110,saccade,1,1,96.42,140.219,10.407,273.0,0.8911,97.0,141.0,15.178,0.973,0.686
saccade_user4_left_session_1_0_2_w074_a001310,saccade,1,1,100.411,135.951,6.643,130.0,0.8436,107.0,130.0,15.494,8.879,0.429
saccade_user4_left_session_1_0_2_w084_a001410,saccade,1,1,108.056,129.528,11.035,292.0,0.8768,108.0,128.0,15.428,1.529,0.715
saccade_user4_left_session_1_0_2_w094_a001710,saccade,1,1,177.872,143.319,24.981,1634.0,1.0,167.0,141.0,19.744,11.117,1.265
saccade_user4_left_session_1_0_2_w104_a001810,saccade,1,1,150.568,135.757,18.017,1071.0,1.0,150.0,135.0,18.529,0.946,0.972
saccade_user4_right_session_1_0_2_w114_a000410,saccade,1,1,243.227,152.908,15.365,785.0,0.9936,244.0,153.0,17.066,0.779,0.9
saccade_user4_right_session_1_0_2_w123_a000510,saccade,1,1,229.825,145.674,17.833,1050.0,0.9999,229.0,146.0,18.01,0.887,0.99
saccade_user4_right_session_1_0_2_w132_a000610,saccade,1,1,224.133,138.261,18.01,1064.0,0.9998,223.0,139.0,18.048,1.353,0.998
saccade_user4_right_session_1_0_2_w139_a000710,saccade,1,1,217.357,133.38,18.627,1143.0,0.9999,217.0,134.0,18.615,0.715,1.001
saccade_user4_right_session_1_0_2_w145_a000810,saccade,1,1,208.873,128.551,16.36,886.0,0.9997,209.0,129.0,16.935,0.466,0.966
saccade_user4_right_session_1_0_2_w150_a000910,saccade,1,1,170.046,123.296,16.538,907.0,1.0,170.0,123.0,16.383,0.3,1.009
saccade_user4_right_session_1_0_2_w154_a001110,saccade,1,1,157.983,121.405,16.081,859.0,1.0,158.0,121.0,16.991,0.405,0.946
saccade_user4_right_session_1_0_2_w157_a001310,saccade,1,1,167.298,111.502,15.887,839.0,0.9999,167.0,111.0,16.66,0.584,0.954
saccade_user4_right_session_1_0_2_w158_a001410,saccade,1,1,169.527,111.031,16.202,871.0,1.0,169.0,111.0,16.533,0.528,0.98
saccade_user4_right_session_1_0_2_w159_a001710,saccade,1,1,232.363,133.464,15.855,829.0,0.998,232.0,133.0,17.075,0.589,0.929
saccade_user4_right_session_1_0_2_w160_a001810,saccade,1,1,218.434,124.358,16.451,896.0,0.9999,218.0,124.0,17.667,0.563,0.931
saccade_user5_left_session_1_0_2_w005_a000010,saccade,1,1,205.957,131.475,19.664,1264.0,0.9996,206.0,131.0,19.449,0.477,1.011
saccade_user5_left_session_1_0_2_w015_a000310,saccade,1,1,221.283,125.484,14.571,708.0,1.0,221.0,126.0,15.995,0.589,0.911
saccade_user5_left_session_1_0_2_w025_a000810,saccade,1,1,195.462,139.009,16.136,860.0,0.9998,196.0,139.0,16.962,0.538,0.951
saccade_user5_left_session_1_0_2_w035_a000910,saccade,1,1,209.407,132.309,16.3,880.0,1.0,208.0,134.0,16.027,2.199,1.017
saccade_user5_left_session_1_0_2_w045_a001110,saccade,1,1,231.126,125.056,14.45,697.0,0.9999,231.0,125.0,14.498,0.137,0.997
saccade_user5_left_session_1_0_2_w055_a001210,saccade,1,1,247.871,125.231,12.635,536.0,0.9991,248.0,125.0,13.46,0.265,0.939
saccade_user5_left_session_1_0_2_w065_a001810,saccade,1,1,231.998,134.401,13.558,616.0,0.9996,231.0,134.0,14.19,1.076,0.955
saccade_user5_left_session_1_0_2_w075_a002010,saccade,1,1,208.731,146.932,15.294,777.0,0.9998,208.0,148.0,15.507,1.294,0.986
saccade_user5_left_session_1_0_2_w085_a002410,saccade,1,1,176.196,153.48,13.142,578.0,0.996,176.0,154.0,14.482,0.556,0.907
saccade_user5_right_session_1_0_2_w095_a000310,saccade,1,1,18.498,29.29,16.527,665.0,0.9994,203.0,107.0,14.62,200.199,1.13
saccade_user5_right_session_1_0_2_w105_a000910,saccade,1,1,193.951,113.117,14.474,698.0,0.9991,194.0,113.0,15.351,0.127,0.943
saccade_user5_right_session_1_0_2_w115_a001110,saccade,1,1,213.725,108.456,11.767,467.0,0.9906,213.0,109.0,13.155,0.906,0.894
saccade_user5_right_session_1_0_2_w124_a001810,saccade,1,1,16.567,26.264,11.88,418.0,0.97,216.0,117.0,12.41,219.103,0.957
saccade_user6_left_session_1_0_2_w006_a000410,saccade,1,1,209.026,123.255,14.201,673.0,0.9978,210.0,122.0,14.588,1.589,0.973
saccade_user6_left_session_1_0_2_w016_a000510,saccade,1,1,192.589,118.037,17.118,966.0,0.9996,192.0,117.0,17.598,1.192,0.973
saccade_user6_left_session_1_0_2_w026_a000710,saccade,1,1,161.649,113.027,12.043,487.0,0.999,160.0,113.0,13.366,1.65,0.901
saccade_user6_left_session_1_0_2_w036_a000810,saccade,1,1,154.409,109.269,11.505,448.0,0.9959,154.0,110.0,11.956,0.837,0.962
saccade_user6_left_session_1_0_2_w046_a001410,saccade,1,1,343.067,126.304,4.741,84.0,0.7057,141.0,90.0,10.941,205.302,0.433
saccade_user6_left_session_1_0_2_w056_a001510,saccade,1,1,220.962,109.284,12.038,489.0,0.9593,220.0,109.0,13.423,1.003,0.897
saccade_user6_left_session_1_0_2_w066_a002410,saccade,1,1,135.954,102.309,8.843,270.0,0.9505,137.0,102.0,11.207,1.09,0.789
saccade_user6_right_session_1_0_2_w076_a000710,saccade,1,1,175.212,95.321,13.825,639.0,0.9999,175.0,96.0,13.879,0.711,0.996
saccade_user6_right_session_1_0_2_w086_a000810,saccade,1,1,167.208,90.151,13.395,602.0,0.9999,168.0,90.0,13.0,0.807,1.03
saccade_user6_right_session_1_0_2_w096_a000910,saccade,1,1,148.629,86.605,13.031,568.0,0.9998,148.0,87.0,13.354,0.742,0.976
saccade_user6_right_session_1_0_2_w106_a001010,saccade,1,1,137.868,85.274,13.541,612.0,0.9999,136.0,86.0,12.835,2.004,1.055
saccade_user6_right_session_1_0_2_w116_a001410,saccade,1,1,150.339,71.984,11.854,474.0,0.999,150.0,72.0,11.887,0.339,0.997
saccade_user6_right_session_1_0_2_w125_a001510,saccade,1,1,64.858,141.517,9.903,304.0,0.7306,226.0,99.0,10.551,166.657,0.939
saccade_user6_right_session_1_0_2_w133_a002310,saccade,1,1,158.423,73.406,12.542,529.0,0.9992,157.0,73.0,12.511,1.48,1.003
saccade_user6_right_session_1_0_2_w140_a002410,saccade,1,1,147.914,82.281,12.535,527.0,0.9999,148.0,82.0,12.939,0.294,0.969
saccade_user7_left_session_1_0_2_w007_a000410,saccade,1,1,172.983,103.259,12.939,557.0,0.9947,173.0,104.0,14.033,0.741,0.922
saccade_user7_left_session_1_0_2_w017_a000510,saccade,1,1,156.547,100.97,13.078,575.0,0.9987,157.0,101.0,12.793,0.454,1.022
saccade_user7_left_session_1_0_2_w027_a000610,saccade,1,1,150.964,97.776,13.239,588.0,0.9988,151.0,98.0,13.145,0.227,1.007
saccade_user7_left_session_1_0_2_w037_a000710,saccade,1,1,133.669,97.417,9.014,280.0,0.8253,133.0,97.0,11.708,0.788,0.77
saccade_user7_left_session_1_0_2_w047_a000910,saccade,1,0,,,,,0.2381,110.0,94.0,10.329,,
saccade_user7_left_session_1_0_2_w057_a001210,saccade,1,0,,,,,0.1738,108.0,88.0,9.73,,
saccade_user7_left_session_1_0_2_w067_a001310,saccade,1,0,,,,,0.1885,112.0,83.0,9.828,,
saccade_user7_left_session_1_0_2_w077_a001410,saccade,1,0,,,,,0.0635,122.0,77.0,10.342,,
saccade_user7_right_session_1_0_2_w087_a000410,saccade,1,1,229.941,102.819,5.44,95.0,0.7471,228.0,108.0,13.312,5.533,0.409
saccade_user7_right_session_1_0_2_w097_a000510,saccade,1,1,216.495,105.036,10.872,400.0,0.904,216.0,105.0,13.27,0.496,0.819
saccade_user7_right_session_1_0_2_w107_a000610,saccade,1,1,210.478,101.381,11.916,477.0,0.9217,210.0,101.0,13.713,0.611,0.869
saccade_user7_right_session_1_0_2_w117_a000710,saccade,1,1,194.649,96.944,11.83,473.0,0.9954,195.0,97.0,12.574,0.355,0.941
saccade_user7_right_session_1_0_2_w126_a000910,saccade,1,1,166.486,89.0,12.168,499.0,0.9985,166.0,89.0,12.252,0.486,0.993
saccade_user7_right_session_1_0_2_w134_a001010,saccade,1,1,149.545,89.067,11.879,475.0,0.9992,150.0,89.0,11.939,0.46,0.995
saccade_user7_right_session_1_0_2_w141_a001210,saccade,1,1,150.665,85.755,10.993,409.0,0.9915,151.0,85.0,12.031,0.826,0.914
saccade_user7_right_session_1_0_2_w146_a001310,saccade,1,1,166.636,78.582,10.804,397.0,0.9965,166.0,78.0,11.217,0.862,0.963
saccade_user7_right_session_1_0_2_w151_a001410,saccade,1,1,176.002,74.322,10.606,381.0,0.9881,177.0,74.0,12.131,1.049,0.874
saccade_user7_right_session_1_0_2_w155_a002510,saccade,1,1,143.852,102.073,12.222,503.0,0.9992,145.0,102.0,12.361,1.15,0.989
saccade_user8_left_session_1_0_2_w008_a000410,saccade,1,1,181.001,119.862,12.01,487.0,0.9994,180.0,119.0,12.223,1.321,0.983
saccade_user8_left_session_1_0_2_w018_a000510,saccade,1,1,170.156,116.802,12.18,499.0,0.9988,169.0,117.0,12.583,1.173,0.968
saccade_user8_left_session_1_0_2_w028_a000610,saccade,1,1,152.412,112.199,11.154,422.0,0.9986,152.0,112.0,11.711,0.458,0.952
saccade_user8_left_session_1_0_2_w038_a000810,saccade,1,0,,,,,0.5143,126.0,109.0,9.628,,
saccade_user8_left_session_1_0_2_w048_a000910,saccade,1,0,,,,,0.3472,114.0,111.0,9.808,,
saccade_user8_left_session_1_0_2_w058_a001410,saccade,1,0,,,,,0.0789,113.0,98.0,9.867,,
saccade_user8_left_session_1_0_2_w068_a001510,saccade,1,1,196.257,106.876,12.242,504.0,0.9999,196.0,106.0,12.815,0.913,0.955
saccade_user8_left_session_1_0_2_w078_a001610,saccade,1,1,187.836,102.191,11.791,466.0,0.9997,187.0,102.0,12.303,0.858,0.958
saccade_user8_left_session_1_0_2_w088_a001910,saccade,1,1,154.405,84.745,6.73,118.0,0.7408,155.0,82.0,10.72,2.808,0.628
saccade_user8_right_session_1_0_2_w098_a000510,saccade,1,1,211.901,96.824,11.013,410.0,0.8831,211.0,96.0,13.078,1.221,0.842
saccade_user8_right_session_1_0_2_w108_a000610,saccade,1,1,195.061,87.92,11.315,435.0,0.9851,195.0,88.0,12.203,0.1,0.927
saccade_user8_right_session_1_0_2_w118_a000810,saccade,1,1,165.715,78.038,11.958,481.0,0.9929,165.0,79.0,11.784,1.199,1.015
saccade_user8_right_session_1_0_2_w127_a000910,saccade,1,1,154.866,76.669,12.745,544.0,0.9919,155.0,77.0,12.353,0.357,1.032
saccade_user8_right_session_1_0_2_w135_a001310,saccade,1,1,142.845,69.104,9.098,284.0,0.8594,143.0,68.0,11.471,1.115,0.793
saccade_user8_right_session_1_0_2_w142_a001410,saccade,1,1,146.006,65.382,11.065,416.0,0.9714,145.0,65.0,11.905,1.076,0.929
saccade_user8_right_session_1_0_2_w147_a001810,saccade,1,1,206.451,66.877,8.848,200.0,0.801,206.0,66.0,12.216,0.986,0.724
saccade_user9_left_session_1_0_2_w009_a000410,saccade,1,1,186.964,154.868,21.874,1567.0,1.0,187.0,155.0,22.321,0.137,0.98
saccade_user9_left_session_1_0_2_w019_a000510,saccade,1,1,164.567,151.298,20.136,1329.0,1.0,164.0,152.0,20.468,0.902,0.984
saccade_user9_left_session_1_0_2_w029_a000810,saccade,1,1,130.032,143.042,9.415,277.0,0.7477,128.0,148.0,16.967,5.358,0.555
saccade_user9_left_session_1_0_2_w039_a000910,saccade,1,1,160.847,135.469,19.932,1304.0,1.0,160.0,136.0,20.399,0.999,0.977
saccade_user9_left_session_1_0_2_w049_a001010,saccade,1,1,190.261,130.046,19.176,1210.0,1.0,190.0,131.0,19.661,0.989,0.975
saccade_user9_left_session_1_0_2_w059_a001110,saccade,1,1,216.88,127.753,18.866,1172.0,1.0,217.0,127.0,19.906,0.762,0.948
saccade_user9_left_session_1_0_2_w069_a001210,saccade,1,1,211.191,124.578,17.337,993.0,1.0,211.0,125.0,17.777,0.463,0.975
saccade_user9_left_session_1_0_2_w079_a001310,saccade,1,1,175.729,120.306,18.019,1070.0,1.0,175.0,121.0,18.843,1.006,0.956
saccade_user9_left_session_1_0_2_w089_a001410,saccade,1,1,150.987,121.02,17.022,953.0,0.9959,151.0,120.0,19.036,1.02,0.894
saccade_user9_left_session_1_0_2_w099_a002410,saccade,1,1,147.015,160.935,20.603,1390.0,0.9999,146.0,162.0,21.146,1.471,0.974
saccade_user9_right_session_1_0_2_w109_a000510,saccade,1,1,224.434,153.934,17.265,983.0,1.0,226.0,155.0,16.884,1.894,1.023
saccade_user9_right_session_1_0_2_w119_a000810,saccade,1,1,182.723,149.73,15.38,787.0,0.9999,182.0,150.0,15.254,0.772,1.008
saccade_user9_right_session_1_0_2_w128_a000910,saccade,1,1,220.186,141.518,15.805,830.0,1.0,220.0,142.0,16.004,0.517,0.988
saccade_user9_right_session_1_0_2_w136_a001010,saccade,1,1,244.901,139.37,13.639,618.0,0.9991,245.0,140.0,14.383,0.637,0.948
saccade_user9_right_session_1_0_2_w143_a001310,saccade,1,1,233.715,131.868,13.171,581.0,0.9989,233.0,131.0,14.341,1.124,0.918
saccade_user9_right_session_1_0_2_w148_a001510,saccade,1,1,181.326,132.041,15.189,765.0,0.9998,181.0,132.0,15.833,0.329,0.959
saccade_user9_right_session_1_0_2_w152_a002210,saccade,1,1,220.08,135.649,15.185,768.0,1.0,220.0,136.0,15.296,0.36,0.993
saccade_user9_right_session_1_0_2_w156_a002610,saccade,1,1,184.878,149.193,15.774,825.0,1.0,184.0,149.0,15.89,0.898,0.993
smooth_pursuit_user10_left_session_2_0_1_w001_a000010,smooth_pursuit,1,1,189.508,128.039,19.855,1293.0,0.9998,189.0,128.0,20.644,0.51,0.962
smooth_pursuit_user10_left_session_2_0_1_w011_a000110,smooth_pursuit,1,1,197.96,126.652,24.358,1840.0,0.9993,189.0,127.0,20.56,8.967,1.185
smooth_pursuit_user10_left_session_2_0_1_w021_a000210,smooth_pursuit,1,1,232.365,147.601,18.136,1082.0,0.9631,233.0,149.0,20.483,1.536,0.885
smooth_pursuit_user10_left_session_2_0_1_w031_a000410,smooth_pursuit,1,1,152.999,126.991,4.734,71.0,0.6755,150.0,137.0,16.775,10.449,0.282
smooth_pursuit_user10_left_session_2_0_1_w041_a000510,smooth_pursuit,1,1,208.81,122.88,18.561,1132.0,1.0,208.0,123.0,17.628,0.818,1.053
smooth_pursuit_user10_left_session_2_0_1_w051_a000610,smooth_pursuit,1,1,223.751,132.999,17.88,1048.0,0.9987,223.0,133.0,17.958,0.751,0.996
smooth_pursuit_user10_left_session_2_0_1_w061_a000710,smooth_pursuit,1,1,163.283,136.623,14.98,746.0,0.9805,163.0,136.0,16.831,0.685,0.89
smooth_pursuit_user10_left_session_2_0_1_w071_a000810,smooth_pursuit,1,1,206.646,236.803,6.482,132.0,0.7218,149.0,137.0,14.432,115.255,0.449
smooth_pursuit_user10_left_session_2_0_1_w081_a000910,smooth_pursuit,1,1,154.577,131.133,12.152,458.0,0.9017,155.0,132.0,15.348,0.965,0.792
smooth_pursuit_user10_left_session_2_0_1_w091_a001010,smooth_pursuit,1,1,172.8,132.146,17.389,998.0,0.9974,172.0,133.0,17.641,1.17,0.986
smooth_pursuit_user10_left_session_2_0_1_w101_a001110,smooth_pursuit,1,1,223.158,116.123,15.049,751.0,0.9958,224.0,116.0,16.299,0.851,0.923
smooth_pursuit_user10_left_session_2_0_1_w111_a001210,smooth_pursuit,1,1,165.474,143.468,10.142,298.0,0.7863,158.0,145.0,18.325,7.629,0.553
smooth_pursuit_user10_left_session_2_0_1_w121_a001410,smooth_pursuit,1,1,203.8,112.184,14.591,709.0,0.9882,204.0,113.0,14.796,0.84,0.986
smooth_pursuit_user10_left_session_2_0_1_w131_a001510,smooth_pursuit,1,1,189.624,118.598,17.593,1018.0,0.9988,190.0,118.0,18.293,0.706,0.962
smooth_pursuit_user10_left_session_2_0_1_w141_a001610,smooth_pursuit,1,1,173.321,138.44,16.169,865.0,0.9844,174.0,139.0,17.886,0.88,0.904
smooth_pursuit_user10_left_session_2_0_1_w151_a001710,smooth_pursuit,1,1,222.721,134.086,23.243,1642.0,1.0,214.0,135.0,18.852,8.768,1.233
smooth_pursuit_user1_left_session_2_0_1_w000_a000010,smooth_pursuit,1,1,167.014,135.29,20.409,1341.0,1.0,167.0,136.0,20.243,0.71,1.008
smooth_pursuit_user1_left_session_2_0_1_w010_a000110,smooth_pursuit,1,1,167.655,135.432,23.289,1750.0,1.0,168.0,137.0,22.366,1.605,1.041
smooth_pursuit_user1_left_session_2_0_1_w020_a000210,smooth_pursuit,1,1,220.059,159.443,20.528,1379.0,1.0,220.0,160.0,21.039,0.56,0.976
smooth_pursuit_user1_left_session_2_0_1_w030_a000310,smooth_pursuit,1,1,139.552,133.195,13.694,565.0,0.9225,140.0,131.0,16.434,2.24,0.833
smooth_pursuit_user1_left_session_2_0_1_w040_a000410,smooth_pursuit,1,1,130.463,150.777,14.302,682.0,0.9917,130.0,152.0,16.817,1.308,0.85
smooth_pursuit_user1_left_session_2_0_1_w050_a000510,smooth_pursuit,1,1,191.078,120.011,14.795,729.0,1.0,190.0,119.0,15.844,1.478,0.934
smooth_pursuit_user1_left_session_2_0_1_w060_a000610,smooth_pursuit,1,1,203.169,139.932,18.115,1082.0,1.0,203.0,140.0,18.485,0.183,0.98
smooth_pursuit_user1_left_session_2_0_1_w070_a000710,smooth_pursuit,1,1,140.373,149.423,15.79,828.0,0.9997,140.0,148.0,17.346,1.471,0.91
smooth_pursuit_user1_left_session_2_0_1_w080_a000810,smooth_pursuit,1,1,130.168,149.733,12.746,544.0,0.9761,130.0,150.0,15.432,0.315,0.826
smooth_pursuit_user1_left_session_2_0_1_w090_a000910,smooth_pursuit,1,1,134.249,143.912,11.145,377.0,0.9507,135.0,144.0,14.33,0.756,0.778
smooth_pursuit_user1_left_session_2_0_1_w100_a001010,smooth_pursuit,1,1,148.0,142.836,15.902,836.0,1.0,148.0,142.0,16.436,0.836,0.967
smooth_pursuit_user1_left_session_2_0_1_w110_a001110,smooth_pursuit,1,1,201.745,121.61,15.287,777.0,0.9999,201.0,120.0,15.794,1.774,0.968
smooth_pursuit_user1_left_session_2_0_1_w120_a001210,smooth_pursuit,1,1,135.304,160.408,13.043,571.0,0.9851,135.0,160.0,15.201,0.509,0.858
smooth_pursuit_user1_left_session_2_0_1_w130_a001410,smooth_pursuit,1,1,178.498,122.616,15.063,756.0,1.0,178.0,121.0,15.513,1.691,0.971
smooth_pursuit_user1_left_session_2_0_1_w140_a001510,smooth_pursuit,1,1,167.493,126.379,14.918,741.0,0.9999,167.0,126.0,16.265,0.622,0.917
smooth_pursuit_user1_left_session_2_0_1_w150_a001610,smooth_pursuit,1,1,146.968,152.364,15.592,806.0,1.0,147.0,152.0,16.569,0.365,0.941
smooth_pursuit_user1_left_session_2_0_1_w160_a001710,smooth_pursuit,1,1,192.165,140.713,16.356,887.0,1.0,192.0,140.0,16.923,0.731,0.966
smooth_pursuit_user2_left_session_2_0_1_w002_a000026,smooth_pursuit,1,1,163.943,125.913,14.192,672.0,0.989,164.0,126.0,16.006,0.104,0.887
smooth_pursuit_user2_left_session_2_0_1_w012_a000042,smooth_pursuit,1,1,164.308,124.434,12.137,494.0,0.9895,164.0,125.0,14.05,0.645,0.864
smooth_pursuit_user2_left_session_2_0_1_w022_a000110,smooth_pursuit,1,1,162.686,125.199,14.185,671.0,0.9946,163.0,125.0,15.539,0.372,0.913
smooth_pursuit_user2_left_session_2_0_1_w032_a000210,smooth_pursuit,1,1,205.946,132.541,16.394,890.0,0.9995,207.0,132.0,16.007,1.185,1.024
smooth_pursuit_user2_left_session_2_0_1_w042_a000310,smooth_pursuit,1,0,,,,,0.3673,134.0,126.0,11.313,,
smooth_pursuit_user2_left_session_2_0_1_w052_a000410,smooth_pursuit,1,1,136.011,134.391,8.862,234.0,0.8479,138.0,135.0,13.51,2.08,0.656
smooth_pursuit_user2_left_session_2_0_1_w062_a000510,smooth_pursuit,1,1,191.387,115.068,13.217,583.0,0.9983,191.0,115.0,14.608,0.393,0.905
smooth_pursuit_user2_left_session_2_0_1_w072_a000610,smooth_pursuit,1,1,190.65,128.345,15.649,812.0,0.9999,191.0,128.0,16.346,0.491,0.957
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,smooth_pursuit,1,1,138.139,135.726,8.402,178.0,0.715,141.0,135.0,13.319,2.952,0.631
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,smooth_pursuit,1,1,134.934,138.218,11.185,387.0,0.7604,132.0,139.0,12.711,3.036,0.88
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,smooth_pursuit,1,1,138.81,128.484,5.884,103.0,0.7652,134.0,135.0,12.377,8.099,0.475
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,smooth_pursuit,1,1,143.476,135.656,11.298,428.0,0.972,144.0,134.0,13.685,1.737,0.826
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,smooth_pursuit,1,1,189.357,117.52,12.601,533.0,0.9996,189.0,117.0,14.134,0.631,0.892
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,smooth_pursuit,1,1,136.133,145.301,11.261,367.0,0.8562,136.0,147.0,14.668,1.705,0.768
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,smooth_pursuit,1,1,175.926,136.848,16.092,857.0,0.9983,174.0,137.0,17.024,1.932,0.945
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,smooth_pursuit,1,1,172.634,115.62,13.008,563.0,0.9945,172.0,115.0,14.52,0.886,0.896
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,smooth_pursuit,1,1,161.694,108.525,13.262,589.0,1.0,161.0,108.0,13.665,0.87,0.971
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,smooth_pursuit,1,1,162.868,106.881,17.464,1003.0,1.0,163.0,107.0,17.243,0.178,1.013
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,smooth_pursuit,1,1,215.557,128.786,17.035,957.0,0.9999,216.0,129.0,17.469,0.492,0.975
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,smooth_pursuit,1,1,238.677,129.339,2.021,17.0,0.5445,123.0,105.0,10.265,118.21,0.197
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,smooth_pursuit,1,1,259.354,140.427,21.323,1388.0,0.7462,121.0,123.0,11.756,139.447,1.814
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,smooth_pursuit,1,1,189.986,87.387,11.393,435.0,0.9579,189.0,88.0,11.534,1.161,0.988
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,smooth_pursuit,1,1,200.892,112.883,15.599,808.0,1.0,200.0,112.0,16.079,1.255,0.97
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,smooth_pursuit,1,1,128.41,127.07,7.21,153.0,0.8167,132.0,120.0,14.266,7.929,0.505
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,smooth_pursuit,1,0,,,,,0.4948,125.0,115.0,12.285,,
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,smooth_pursuit,1,1,139.056,116.457,8.955,247.0,0.8416,142.0,110.0,13.833,7.097,0.647
smooth_pursuit_user3_left_session_2_0_1_w103_a001110,smooth_pursuit,1,1,201.432,89.285,11.107,410.0,0.999,202.0,89.0,11.841,0.636,0.938
smooth_pursuit_user3_left_session_2_0_1_w113_a001210,smooth_pursuit,1,0,,,,,0.3574,125.0,130.0,14.333,,
