key,motion,good,valid,cx,cy,r_equiv,area,score,gt_cx,gt_cy,gt_r,err,radius_ratio
saccade_user2_right_session_1_0_2_w092_a000610,saccade,1,1,147.555,147.647,15.622,811.0,,147.0,148.0,15.476,0.658,1.009
saccade_user2_right_session_1_0_2_w102_a000810,saccade,1,1,161.822,140.282,18.796,1162.0,,162.0,140.0,18.681,0.333,1.006
saccade_user2_right_session_1_0_2_w112_a000910,saccade,1,1,189.838,131.818,16.765,930.0,,190.0,132.0,16.92,0.244,0.991
saccade_user2_right_session_1_0_2_w121_a001210,saccade,1,1,198.992,123.296,14.486,698.0,,199.0,123.0,14.593,0.296,0.993
saccade_user2_right_session_1_0_2_w130_a001510,saccade,1,1,141.696,122.968,15.585,807.0,,142.0,123.0,15.357,0.305,1.015
saccade_user2_right_session_1_0_2_w138_a002110,saccade,1,1,186.251,129.705,15.023,751.0,,186.0,130.0,15.274,0.387,0.984
saccade_user3_left_session_1_0_2_w003_a000410,saccade,1,1,194.455,131.161,18.739,1155.0,,195.0,132.0,19.42,1.001,0.965
saccade_user3_left_session_1_0_2_w013_a000910,saccade,1,1,156.111,111.534,16.132,863.0,,156.0,112.0,16.414,0.479,0.983
saccade_user3_left_session_1_0_2_w023_a001010,saccade,1,1,190.579,101.902,14.476,700.0,,190.0,102.0,15.105,0.587,0.958
saccade_user3_left_session_1_0_2_w033_a001110,saccade,1,1,218.894,104.534,13.655,623.0,,219.0,105.0,14.144,0.478,0.965
saccade_user3_left_session_1_0_2_w043_a001210,saccade,1,1,212.901,98.944,13.987,653.0,,213.0,99.0,14.219,0.114,0.984
saccade_user3_left_session_1_0_2_w053_a001310,saccade,1,1,189.886,91.163,12.669,541.0,,190.0,91.0,13.166,0.199,0.962
saccade_user3_left_session_1_0_2_w063_a001410,saccade,1,1,156.641,90.607,11.859,476.0,,157.0,90.0,12.608,0.706,0.941
saccade_user3_right_session_1_0_2_w073_a000410,saccade,1,1,220.068,117.012,17.324,992.0,,220.0,117.0,17.242,0.069,1.005
saccade_user3_right_session_1_0_2_w083_a000810,saccade,1,1,149.171,104.784,16.009,850.0,,149.0,105.0,15.983,0.275,1.002
saccade_user3_right_session_1_0_2_w093_a000910,saccade,1,1,179.352,95.853,16.916,947.0,,179.0,96.0,16.978,0.381,0.996
saccade_user3_right_session_1_0_2_w103_a001110,saccade,1,1,237.481,93.858,12.137,497.0,,237.0,94.0,12.703,0.502,0.955
saccade_user3_right_session_1_0_2_w113_a001210,saccade,1,1,238.284,89.774,12.08,492.0,,238.0,90.0,12.306,0.363,0.982
saccade_user3_right_session_1_0_2_w122_a001410,saccade,1,1,182.371,71.021,12.787,550.0,,183.0,71.0,13.058,0.629,0.979
saccade_user3_right_session_1_0_2_w131_a002710,saccade,1,1,133.698,101.833,14.085,663.0,,133.0,102.0,14.004,0.718,1.006
saccade_user4_left_session_1_0_2_w004_a000410,saccade,1,1,182.507,160.691,19.184,1210.0,,183.0,161.0,19.999,0.582,0.959
saccade_user4_left_session_1_0_2_w014_a000510,saccade,1,1,163.553,155.327,20.342,1357.0,,164.0,157.0,20.278,1.731,1.003
saccade_user4_left_session_1_0_2_w024_a000610,saccade,1,1,155.142,149.625,19.466,1244.0,,155.0,151.0,20.171,1.382,0.965
saccade_user4_left_session_1_0_2_w034_a000710,saccade,1,1,148.884,145.008,19.353,1231.0,,149.0,145.0,20.079,0.117,0.964
saccade_user4_left_session_1_0_2_w044_a000810,saccade,1,1,139.52,141.126,16.778,931.0,,140.0,141.0,17.911,0.496,0.937
saccade_user4_left_session_1_0_2_w054_a000910,saccade,1,1,104.571,142.273,14.846,736.0,,104.0,142.0,15.315,0.633,0.969
saccade_user4_left_session_1_0_2_w064_a001110,saccade,1,1,97.032,140.315,14.585,710.0,,97.0,141.0,15.178,0.685,0.961
saccade_user4_left_session_1_0_2_w074_a001310,saccade,1,1,106.895,129.289,14.544,706.0,,107.0,130.0,15.494,0.718,0.939
saccade_user4_left_session_1_0_2_w084_a001410,saccade,1,1,108.091,128.265,14.896,739.0,,108.0,128.0,15.428,0.281,0.966
saccade_user4_left_session_1_0_2_w094_a001710,saccade,1,1,167.352,140.688,19.059,1195.0,,167.0,141.0,19.744,0.47,0.965
saccade_user4_left_session_1_0_2_w104_a001810,saccade,1,1,150.119,134.835,18.44,1119.0,,150.0,135.0,18.529,0.203,0.995
saccade_user4_right_session_1_0_2_w114_a000410,saccade,1,1,243.829,152.909,16.367,889.0,,244.0,153.0,17.066,0.193,0.959
saccade_user4_right_session_1_0_2_w123_a000510,saccade,1,1,229.239,145.602,18.257,1100.0,,229.0,146.0,18.01,0.465,1.014
saccade_user4_right_session_1_0_2_w132_a000610,saccade,1,1,223.408,138.593,17.877,1054.0,,223.0,139.0,18.048,0.576,0.991
saccade_user4_right_session_1_0_2_w139_a000710,saccade,1,1,217.351,133.405,18.557,1133.0,,217.0,134.0,18.615,0.691,0.997
saccade_user4_right_session_1_0_2_w145_a000810,saccade,1,1,209.199,128.558,16.781,932.0,,209.0,129.0,16.935,0.485,0.991
saccade_user4_right_session_1_0_2_w150_a000910,saccade,1,1,170.177,123.04,16.56,907.0,,170.0,123.0,16.383,0.181,1.011
saccade_user4_right_session_1_0_2_w154_a001110,saccade,1,1,158.444,120.71,16.584,910.0,,158.0,121.0,16.991,0.531,0.976
saccade_user4_right_session_1_0_2_w157_a001310,saccade,1,1,167.279,110.469,16.424,894.0,,167.0,111.0,16.66,0.6,0.986
saccade_user4_right_session_1_0_2_w158_a001410,saccade,1,1,169.519,110.034,16.659,918.0,,169.0,111.0,16.533,1.097,1.008
saccade_user4_right_session_1_0_2_w159_a001710,saccade,1,1,231.957,132.38,16.692,921.0,,232.0,133.0,17.075,0.622,0.978
saccade_user4_right_session_1_0_2_w160_a001810,saccade,1,1,218.447,123.437,17.152,972.0,,218.0,124.0,17.667,0.719,0.971
saccade_user5_left_session_1_0_2_w005_a000010,saccade,1,1,205.684,131.127,19.188,1210.0,,206.0,131.0,19.449,0.34,0.987
saccade_user5_left_session_1_0_2_w015_a000310,saccade,1,1,221.348,125.793,14.881,738.0,,221.0,126.0,15.995,0.405,0.93
saccade_user5_left_session_1_0_2_w025_a000810,saccade,1,1,195.423,139.365,16.313,882.0,,196.0,139.0,16.962,0.683,0.962
saccade_user5_left_session_1_0_2_w035_a000910,saccade,1,1,208.746,133.0,15.832,832.0,,208.0,134.0,16.027,1.247,0.988
saccade_user5_left_session_1_0_2_w045_a001110,saccade,1,1,230.711,125.261,14.099,664.0,,231.0,125.0,14.498,0.39,0.972
saccade_user5_left_session_1_0_2_w055_a001210,saccade,1,1,248.646,125.561,12.827,552.0,,248.0,125.0,13.46,0.856,0.953
saccade_user5_left_session_1_0_2_w065_a001810,saccade,1,1,231.633,133.902,13.429,604.0,,231.0,134.0,14.19,0.641,0.946
saccade_user5_left_session_1_0_2_w075_a002010,saccade,1,1,207.698,147.329,15.608,808.0,,208.0,148.0,15.507,0.736,1.006
saccade_user5_left_session_1_0_2_w085_a002410,saccade,1,1,175.674,153.958,13.925,649.0,,176.0,154.0,14.482,0.328,0.962
saccade_user5_right_session_1_0_2_w095_a000310,saccade,1,1,203.374,106.853,14.203,674.0,,203.0,107.0,14.62,0.402,0.972
saccade_user5_right_session_1_0_2_w105_a000910,saccade,1,1,194.571,113.459,15.213,770.0,,194.0,113.0,15.351,0.732,0.991
saccade_user5_right_session_1_0_2_w115_a001110,saccade,1,1,213.188,108.087,12.571,532.0,,213.0,109.0,13.155,0.932,0.956
saccade_user5_right_session_1_0_2_w124_a001810,saccade,1,1,215.883,116.346,12.028,488.0,,216.0,117.0,12.41,0.664,0.969
saccade_user6_left_session_1_0_2_w006_a000410,saccade,1,1,209.359,122.485,14.446,695.0,,210.0,122.0,14.588,0.804,0.99
saccade_user6_left_session_1_0_2_w016_a000510,saccade,1,1,192.649,117.328,17.056,961.0,,192.0,117.0,17.598,0.728,0.969
saccade_user6_left_session_1_0_2_w026_a000710,saccade,1,1,160.975,112.698,12.651,538.0,,160.0,113.0,13.366,1.02,0.946
saccade_user6_left_session_1_0_2_w036_a000810,saccade,1,1,154.63,108.481,11.84,473.0,,154.0,110.0,11.956,1.644,0.99
saccade_user6_left_session_1_0_2_w046_a001410,saccade,1,1,140.71,90.522,10.33,365.0,,141.0,90.0,10.941,0.597,0.944
saccade_user6_left_session_1_0_2_w056_a001510,saccade,1,1,220.561,108.967,12.55,530.0,,220.0,109.0,13.423,0.562,0.935
saccade_user6_left_session_1_0_2_w066_a002410,saccade,1,1,136.347,101.552,10.415,369.0,,137.0,102.0,11.207,0.792,0.929
saccade_user6_right_session_1_0_2_w076_a000710,saccade,1,1,175.25,95.692,13.548,614.0,,175.0,96.0,13.879,0.397,0.976
saccade_user6_right_session_1_0_2_w086_a000810,saccade,1,1,168.184,90.105,13.017,568.0,,168.0,90.0,13.0,0.212,1.001
saccade_user6_right_session_1_0_2_w096_a000910,saccade,1,1,148.456,86.607,12.741,546.0,,148.0,87.0,13.354,0.602,0.954
saccade_user6_right_session_1_0_2_w106_a001010,saccade,1,1,136.498,85.942,12.648,537.0,,136.0,86.0,12.835,0.501,0.985
saccade_user6_right_session_1_0_2_w116_a001410,saccade,1,1,149.909,71.602,11.236,428.0,,150.0,72.0,11.887,0.408,0.945
saccade_user6_right_session_1_0_2_w125_a001510,saccade,1,1,226.235,99.079,9.774,328.0,,226.0,99.0,10.551,0.248,0.926
saccade_user6_right_session_1_0_2_w133_a002310,saccade,1,1,156.86,72.433,11.878,477.0,,157.0,73.0,12.511,0.584,0.949
saccade_user6_right_session_1_0_2_w140_a002410,saccade,1,1,148.112,81.908,12.354,513.0,,148.0,82.0,12.939,0.145,0.955
saccade_user7_left_session_1_0_2_w007_a000410,saccade,1,1,173.102,103.845,14.106,664.0,,173.0,104.0,14.033,0.186,1.005
saccade_user7_left_session_1_0_2_w017_a000510,saccade,1,1,156.581,100.933,13.134,580.0,,157.0,101.0,12.793,0.425,1.027
saccade_user7_left_session_1_0_2_w027_a000610,saccade,1,1,150.547,97.699,13.143,579.0,,151.0,98.0,13.145,0.544,1.0
saccade_user7_left_session_1_0_2_w037_a000710,saccade,1,1,133.45,96.873,11.458,445.0,,133.0,97.0,11.708,0.468,0.979
saccade_user7_left_session_1_0_2_w047_a000910,saccade,1,1,110.047,93.373,10.365,366.0,,110.0,94.0,10.329,0.628,1.003
saccade_user7_left_session_1_0_2_w057_a001210,saccade,1,1,106.777,86.765,10.974,404.0,,108.0,88.0,9.73,1.738,1.128
saccade_user7_left_session_1_0_2_w067_a001310,saccade,1,1,110.964,82.13,10.253,349.0,,112.0,83.0,9.828,1.353,1.043
saccade_user7_left_session_1_0_2_w077_a001410,saccade,1,1,121.145,76.495,10.7,390.0,,122.0,77.0,10.342,0.993,1.035
saccade_user7_right_session_1_0_2_w087_a000410,saccade,1,1,227.691,108.715,12.872,557.0,,228.0,108.0,13.312,0.779,0.967
saccade_user7_right_session_1_0_2_w097_a000510,saccade,1,1,215.71,104.643,12.694,541.0,,216.0,105.0,13.27,0.46,0.957
saccade_user7_right_session_1_0_2_w107_a000610,saccade,1,1,210.129,100.643,13.177,583.0,,210.0,101.0,13.713,0.38,0.961
saccade_user7_right_session_1_0_2_w117_a000710,saccade,1,1,195.061,96.438,12.423,518.0,,195.0,97.0,12.574,0.566,0.988
saccade_user7_right_session_1_0_2_w126_a000910,saccade,1,1,166.092,88.958,12.211,503.0,,166.0,89.0,12.252,0.101,0.997
saccade_user7_right_session_1_0_2_w134_a001010,saccade,1,1,149.813,88.851,12.113,495.0,,150.0,89.0,11.939,0.239,1.015
saccade_user7_right_session_1_0_2_w141_a001210,saccade,1,1,151.076,85.048,11.552,452.0,,151.0,85.0,12.031,0.09,0.96
saccade_user7_right_session_1_0_2_w146_a001310,saccade,1,1,166.275,78.049,10.843,400.0,,166.0,78.0,11.217,0.279,0.967
saccade_user7_right_session_1_0_2_w151_a001410,saccade,1,1,176.871,73.413,11.677,462.0,,177.0,74.0,12.131,0.601,0.963
saccade_user7_right_session_1_0_2_w155_a002510,saccade,1,1,144.502,101.862,12.119,496.0,,145.0,102.0,12.361,0.517,0.98
saccade_user8_left_session_1_0_2_w008_a000410,saccade,1,1,180.574,119.175,12.126,496.0,,180.0,119.0,12.223,0.6,0.992
saccade_user8_left_session_1_0_2_w018_a000510,saccade,1,1,169.557,116.191,12.508,527.0,,169.0,117.0,12.583,0.982,0.994
saccade_user8_left_session_1_0_2_w028_a000610,saccade,1,1,152.151,111.807,11.173,424.0,,152.0,112.0,11.711,0.245,0.954
saccade_user8_left_session_1_0_2_w038_a000810,saccade,1,1,125.692,109.295,9.764,327.0,,126.0,109.0,9.628,0.426,1.014
saccade_user8_left_session_1_0_2_w048_a000910,saccade,1,1,113.939,109.508,10.113,348.0,,114.0,111.0,9.808,1.493,1.031
saccade_user8_left_session_1_0_2_w058_a001410,saccade,1,1,114.054,95.231,9.508,305.0,,113.0,98.0,9.867,2.963,0.964
saccade_user8_left_session_1_0_2_w068_a001510,saccade,1,1,196.08,105.965,12.218,503.0,,196.0,106.0,12.815,0.088,0.953
saccade_user8_left_session_1_0_2_w078_a001610,saccade,1,1,187.422,101.623,12.117,495.0,,187.0,102.0,12.303,0.566,0.985
saccade_user8_left_session_1_0_2_w088_a001910,saccade,1,1,154.741,82.362,10.78,395.0,,155.0,82.0,10.72,0.445,1.006
saccade_user8_right_session_1_0_2_w098_a000510,saccade,1,1,211.175,95.289,12.694,542.0,,211.0,96.0,13.078,0.732,0.971
saccade_user8_right_session_1_0_2_w108_a000610,saccade,1,1,195.331,88.074,12.011,487.0,,195.0,88.0,12.203,0.339,0.984
saccade_user8_right_session_1_0_2_w118_a000810,saccade,1,1,165.454,78.745,11.786,469.0,,165.0,79.0,11.784,0.521,1.0
saccade_user8_right_session_1_0_2_w127_a000910,saccade,1,1,154.698,76.875,12.691,541.0,,155.0,77.0,12.353,0.327,1.027
saccade_user8_right_session_1_0_2_w135_a001310,saccade,1,1,142.797,67.868,11.529,449.0,,143.0,68.0,11.471,0.242,1.005
saccade_user8_right_session_1_0_2_w142_a001410,saccade,1,1,144.999,64.752,12.201,502.0,,145.0,65.0,11.905,0.248,1.025
saccade_user8_right_session_1_0_2_w147_a001810,saccade,1,1,205.63,65.226,12.092,494.0,,206.0,66.0,12.216,0.858,0.99
saccade_user9_left_session_1_0_2_w009_a000410,saccade,1,1,186.779,155.145,21.859,1562.0,,187.0,155.0,22.321,0.264,0.979
saccade_user9_left_session_1_0_2_w019_a000510,saccade,1,1,164.357,151.04,20.224,1342.0,,164.0,152.0,20.468,1.025,0.988
saccade_user9_left_session_1_0_2_w029_a000810,saccade,1,1,128.346,147.837,16.59,913.0,,128.0,148.0,16.967,0.382,0.978
saccade_user9_left_session_1_0_2_w039_a000910,saccade,1,1,160.686,136.005,19.843,1292.0,,160.0,136.0,20.399,0.686,0.973
saccade_user9_left_session_1_0_2_w049_a001010,saccade,1,1,190.601,130.103,19.144,1206.0,,190.0,131.0,19.661,1.08,0.974
saccade_user9_left_session_1_0_2_w059_a001110,saccade,1,1,216.876,127.178,19.233,1216.0,,217.0,127.0,19.906,0.217,0.966
saccade_user9_left_session_1_0_2_w069_a001210,saccade,1,1,210.9,124.415,17.434,1004.0,,211.0,125.0,17.777,0.594,0.981
saccade_user9_left_session_1_0_2_w079_a001310,saccade,1,1,175.336,120.349,18.517,1129.0,,175.0,121.0,18.843,0.733,0.983
saccade_user9_left_session_1_0_2_w089_a001410,saccade,1,1,150.704,120.285,18.445,1122.0,,151.0,120.0,19.036,0.411,0.969
saccade_user9_left_session_1_0_2_w099_a002410,saccade,1,1,146.502,161.573,20.925,1436.0,,146.0,162.0,21.146,0.659,0.99
saccade_user9_right_session_1_0_2_w109_a000510,saccade,1,1,226.023,154.87,16.355,886.0,,226.0,155.0,16.884,0.132,0.969
saccade_user9_right_session_1_0_2_w119_a000810,saccade,1,1,182.612,149.796,15.324,781.0,,182.0,150.0,15.254,0.645,1.005
saccade_user9_right_session_1_0_2_w128_a000910,saccade,1,1,220.24,141.767,15.844,833.0,,220.0,142.0,16.004,0.335,0.99
saccade_user9_right_session_1_0_2_w136_a001010,saccade,1,1,245.434,139.982,13.827,640.0,,245.0,140.0,14.383,0.435,0.961
saccade_user9_right_session_1_0_2_w143_a001310,saccade,1,1,233.246,130.767,13.997,654.0,,233.0,131.0,14.341,0.339,0.976
saccade_user9_right_session_1_0_2_w148_a001510,saccade,1,1,180.55,131.47,15.434,792.0,,181.0,132.0,15.833,0.696,0.975
saccade_user9_right_session_1_0_2_w152_a002210,saccade,1,1,219.886,135.397,15.121,759.0,,220.0,136.0,15.296,0.614,0.989
saccade_user9_right_session_1_0_2_w156_a002610,saccade,1,1,184.427,149.081,15.784,827.0,,184.0,149.0,15.89,0.434,0.993
smooth_pursuit_user10_left_session_2_0_1_w001_a000010,smooth_pursuit,1,1,189.171,127.569,20.199,1340.0,,189.0,128.0,20.644,0.464,0.978
smooth_pursuit_user10_left_session_2_0_1_w011_a000110,smooth_pursuit,1,1,189.059,127.286,20.258,1346.0,,189.0,127.0,20.56,0.292,0.985
smooth_pursuit_user10_left_session_2_0_1_w021_a000210,smooth_pursuit,1,1,232.993,148.313,20.428,1368.0,,233.0,149.0,20.483,0.687,0.997
smooth_pursuit_user10_left_session_2_0_1_w031_a000410,smooth_pursuit,1,1,149.436,137.004,16.528,905.0,,150.0,137.0,16.775,0.564,0.985
smooth_pursuit_user10_left_session_2_0_1_w041_a000510,smooth_pursuit,1,1,208.225,123.06,17.463,1007.0,,208.0,123.0,17.628,0.233,0.991
smooth_pursuit_user10_left_session_2_0_1_w051_a000610,smooth_pursuit,1,1,223.023,133.187,17.893,1055.0,,223.0,133.0,17.958,0.188,0.996
smooth_pursuit_user10_left_session_2_0_1_w061_a000710,smooth_pursuit,1,1,163.377,135.95,16.171,868.0,,163.0,136.0,16.831,0.381,0.961
smooth_pursuit_user10_left_session_2_0_1_w071_a000810,smooth_pursuit,1,1,148.951,136.668,13.881,645.0,,149.0,137.0,14.432,0.336,0.962
smooth_pursuit_user10_left_session_2_0_1_w081_a000910,smooth_pursuit,1,1,155.119,131.189,15.256,775.0,,155.0,132.0,15.348,0.819,0.994
smooth_pursuit_user10_left_session_2_0_1_w091_a001010,smooth_pursuit,1,1,172.298,131.88,17.562,1018.0,,172.0,133.0,17.641,1.159,0.996
smooth_pursuit_user10_left_session_2_0_1_w101_a001110,smooth_pursuit,1,1,223.727,115.88,16.122,861.0,,224.0,116.0,16.299,0.299,0.989
smooth_pursuit_user10_left_session_2_0_1_w111_a001210,smooth_pursuit,1,1,158.864,144.332,17.972,1064.0,,158.0,145.0,18.325,1.092,0.981
smooth_pursuit_user10_left_session_2_0_1_w121_a001410,smooth_pursuit,1,1,203.688,111.58,15.604,808.0,,204.0,113.0,14.796,1.453,1.055
smooth_pursuit_user10_left_session_2_0_1_w131_a001510,smooth_pursuit,1,1,189.891,117.599,18.545,1132.0,,190.0,118.0,18.293,0.416,1.014
smooth_pursuit_user10_left_session_2_0_1_w141_a001610,smooth_pursuit,1,1,174.096,138.274,17.786,1044.0,,174.0,139.0,17.886,0.733,0.994
smooth_pursuit_user10_left_session_2_0_1_w151_a001710,smooth_pursuit,1,1,214.728,134.563,18.358,1110.0,,214.0,135.0,18.852,0.849,0.974
smooth_pursuit_user1_left_session_2_0_1_w000_a000010,smooth_pursuit,1,1,167.004,136.159,20.049,1320.0,,167.0,136.0,20.243,0.159,0.99
smooth_pursuit_user1_left_session_2_0_1_w010_a000110,smooth_pursuit,1,1,167.668,136.913,22.185,1607.0,,168.0,137.0,22.366,0.343,0.992
smooth_pursuit_user1_left_session_2_0_1_w020_a000210,smooth_pursuit,1,1,219.998,158.931,20.852,1424.0,,220.0,160.0,21.039,1.069,0.991
smooth_pursuit_user1_left_session_2_0_1_w030_a000310,smooth_pursuit,1,1,139.638,131.596,16.426,893.0,,140.0,131.0,16.434,0.698,0.999
smooth_pursuit_user1_left_session_2_0_1_w040_a000410,smooth_pursuit,1,1,130.369,151.458,16.354,888.0,,130.0,152.0,16.817,0.656,0.972
smooth_pursuit_user1_left_session_2_0_1_w050_a000510,smooth_pursuit,1,1,190.506,119.027,15.523,801.0,,190.0,119.0,15.844,0.507,0.98
smooth_pursuit_user1_left_session_2_0_1_w060_a000610,smooth_pursuit,1,1,203.232,139.318,18.133,1083.0,,203.0,140.0,18.485,0.72,0.981
smooth_pursuit_user1_left_session_2_0_1_w070_a000710,smooth_pursuit,1,1,139.984,148.247,17.15,973.0,,140.0,148.0,17.346,0.247,0.989
smooth_pursuit_user1_left_session_2_0_1_w080_a000810,smooth_pursuit,1,1,130.342,149.766,15.055,756.0,,130.0,150.0,15.432,0.415,0.976
smooth_pursuit_user1_left_session_2_0_1_w090_a000910,smooth_pursuit,1,1,134.997,143.477,14.453,698.0,,135.0,144.0,14.33,0.523,1.009
smooth_pursuit_user1_left_session_2_0_1_w100_a001010,smooth_pursuit,1,1,147.752,142.281,16.31,882.0,,148.0,142.0,16.436,0.375,0.992
smooth_pursuit_user1_left_session_2_0_1_w110_a001110,smooth_pursuit,1,1,201.542,119.989,15.715,820.0,,201.0,120.0,15.794,0.542,0.995
smooth_pursuit_user1_left_session_2_0_1_w120_a001210,smooth_pursuit,1,1,135.045,160.142,14.631,713.0,,135.0,160.0,15.201,0.149,0.962
smooth_pursuit_user1_left_session_2_0_1_w130_a001410,smooth_pursuit,1,1,178.331,121.145,15.606,809.0,,178.0,121.0,15.513,0.361,1.006
smooth_pursuit_user1_left_session_2_0_1_w140_a001510,smooth_pursuit,1,1,167.152,125.532,15.695,819.0,,167.0,126.0,16.265,0.492,0.965
smooth_pursuit_user1_left_session_2_0_1_w150_a001610,smooth_pursuit,1,1,146.93,151.861,16.415,893.0,,147.0,152.0,16.569,0.155,0.991
smooth_pursuit_user1_left_session_2_0_1_w160_a001710,smooth_pursuit,1,1,192.056,139.946,16.611,914.0,,192.0,140.0,16.923,0.078,0.982
smooth_pursuit_user2_left_session_2_0_1_w002_a000026,smooth_pursuit,1,1,164.337,125.616,15.667,816.0,,164.0,126.0,16.006,0.511,0.979
smooth_pursuit_user2_left_session_2_0_1_w012_a000042,smooth_pursuit,1,1,163.928,124.646,13.771,635.0,,164.0,125.0,14.05,0.361,0.98
smooth_pursuit_user2_left_session_2_0_1_w022_a000110,smooth_pursuit,1,1,163.452,125.071,15.909,838.0,,163.0,125.0,15.539,0.458,1.024
smooth_pursuit_user2_left_session_2_0_1_w032_a000210,smooth_pursuit,1,1,206.703,132.395,16.447,896.0,,207.0,132.0,16.007,0.494,1.027
smooth_pursuit_user2_left_session_2_0_1_w042_a000310,smooth_pursuit,1,1,134.244,124.386,11.376,440.0,,134.0,126.0,11.313,1.632,1.006
smooth_pursuit_user2_left_session_2_0_1_w052_a000410,smooth_pursuit,1,1,138.354,134.665,13.098,577.0,,138.0,135.0,13.51,0.487,0.969
smooth_pursuit_user2_left_session_2_0_1_w062_a000510,smooth_pursuit,1,1,190.931,114.329,14.496,701.0,,191.0,115.0,14.608,0.674,0.992
smooth_pursuit_user2_left_session_2_0_1_w072_a000610,smooth_pursuit,1,1,190.617,128.116,15.768,825.0,,191.0,128.0,16.346,0.4,0.965
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,smooth_pursuit,1,1,140.291,134.758,13.228,588.0,,141.0,135.0,13.319,0.749,0.993
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,smooth_pursuit,1,1,132.27,137.858,12.263,509.0,,132.0,139.0,12.711,1.173,0.965
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,smooth_pursuit,1,1,133.766,133.914,12.052,491.0,,134.0,135.0,12.377,1.111,0.974
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,smooth_pursuit,1,1,144.433,134.149,13.601,619.0,,144.0,134.0,13.685,0.458,0.994
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,smooth_pursuit,1,1,188.465,116.742,13.845,641.0,,189.0,117.0,14.134,0.594,0.98
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,smooth_pursuit,1,1,136.243,145.962,14.314,685.0,,136.0,147.0,14.668,1.066,0.976
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,smooth_pursuit,1,1,174.151,136.747,17.082,964.0,,174.0,137.0,17.024,0.295,1.003
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,smooth_pursuit,1,1,172.066,114.604,14.058,661.0,,172.0,115.0,14.52,0.401,0.968
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,smooth_pursuit,1,1,161.521,107.961,13.383,600.0,,161.0,108.0,13.665,0.522,0.979
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,smooth_pursuit,1,1,162.934,107.186,17.43,1002.0,,163.0,107.0,17.243,0.198,1.011
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,smooth_pursuit,1,1,215.314,128.439,17.166,974.0,,216.0,129.0,17.469,0.886,0.983
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,smooth_pursuit,1,1,122.522,102.948,11.831,466.0,,123.0,105.0,10.265,2.106,1.153
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,smooth_pursuit,1,1,120.284,123.095,12.165,500.0,,121.0,123.0,11.756,0.722,1.035
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,smooth_pursuit,1,1,189.643,87.419,12.034,489.0,,189.0,88.0,11.534,0.867,1.043
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,smooth_pursuit,1,1,200.6,111.625,16.026,852.0,,200.0,112.0,16.079,0.708,0.997
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,smooth_pursuit,1,1,131.549,120.754,14.323,684.0,,132.0,120.0,14.266,0.879,1.004
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,smooth_pursuit,1,1,122.492,111.341,14.289,641.0,,125.0,115.0,12.285,4.436,1.163
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,smooth_pursuit,1,1,141.681,110.36,13.709,628.0,,142.0,110.0,13.833,0.482,0.991
smooth_pursuit_user3_left_session_2_0_1_w103_a001110,smooth_pursuit,1,1,201.581,88.568,11.721,464.0,,202.0,89.0,11.841,0.602,0.99
smooth_pursuit_user3_left_session_2_0_1_w113_a001210,smooth_pursuit,1,1,124.989,130.568,13.813,639.0,,125.0,130.0,14.333,0.568,0.964
smooth_pursuit_user3_left_session_2_0_1_w123_a001410,smooth_pursuit,1,1,175.975,87.694,12.751,547.0,,176.0,88.0,12.939,0.307,0.985
smooth_pursuit_user3_left_session_2_0_1_w133_a001510,smooth_pursuit,1,1,166.014,90.777,14.694,720.0,,165.0,91.0,14.387,1.038,1.021
smooth_pursuit_user3_left_session_2_0_1_w143_a001610,smooth_pursuit,1,1,139.046,120.113,12.783,550.0,,139.0,121.0,12.579,0.888,1.016
smooth_pursuit_user3_left_session_2_0_1_w153_a001710,smooth_pursuit,1,1,190.469,108.683,15.041,753.0,,191.0,110.0,14.729,1.42,1.021
smooth_pursuit_user4_left_session_2_0_1_w004_a000110,smooth_pursuit,1,1,127.894,136.652,18.932,1180.0,,128.0,137.0,19.347,0.364,0.979
smooth_pursuit_user4_left_session_2_0_1_w014_a000210,smooth_pursuit,1,1,183.924,158.249,19.542,1255.0,,184.0,158.0,19.899,0.261,0.982
smooth_pursuit_user4_left_session_2_0_1_w024_a000310,smooth_pursuit,1,1,142.819,120.488,18.257,1098.0,,143.0,121.0,18.195,0.543,1.003
smooth_pursuit_user4_left_session_2_0_1_w034_a000410,smooth_pursuit,1,1,85.927,152.533,16.008,852.0,,86.0,153.0,16.092,0.472,0.995
