user,eye,code,motion,speed
11,left,201,saccade,582.9
11,left,201,saccade,1.08
11,left,201,saccade,90.08
11,left,201,saccade,761.14
11,left,201,saccade,191.53
11,left,201,saccade,393.04
11,left,201,saccade,937.51
11,left,201,saccade,1629.07
11,left,201,saccade,83.8
11,left,201,saccade,0.0
11,left,201,saccade,601.85
11,left,201,saccade,116.71
11,left,201,saccade,373.92
11,left,201,saccade,459.79
11,left,201,saccade,625.52
11,left,201,saccade,374.2
11,left,201,saccade,629.91
11,left,201,saccade,127.05
11,left,201,saccade,0.75
11,left,201,saccade,2.78
11,left,201,saccade,394.24
11,left,201,saccade,440.1
11,left,201,saccade,776.83
11,left,201,saccade,1220.35
11,left,201,saccade,285.48
11,left,201,saccade,11.01
11,left,201,saccade,334.75
11,left,201,saccade,777.73
11,left,201,saccade,632.73
11,left,201,saccade,0.0
11,left,201,saccade,222.79
11,left,201,saccade,1403.79
11,left,201,saccade,224.26
11,left,201,saccade,328.8
11,left,201,saccade,301.8
11,left,201,saccade,353.25
11,left,201,saccade,548.17
11,left,201,saccade,1063.59
11,left,201,saccade,196.46
11,left,201,saccade,110.96
11,left,201,saccade,473.06
11,left,201,saccade,0.33
11,left,201,saccade,558.63
11,left,201,saccade,58.78
11,left,201,saccade,0.04
11,left,201,saccade,5.84
11,left,201,saccade,595.0
11,left,201,saccade,831.41
11,left,201,saccade,110.83
11,left,201,saccade,342.53
11,left,201,saccade,425.21
11,left,201,saccade,284.7
11,left,201,saccade,31.1
11,left,201,saccade,251.65
11,left,201,saccade,0.36
11,left,201,saccade,850.54
11,left,201,saccade,0.41
11,left,201,saccade,173.0
11,left,201,saccade,768.6
11,left,201,saccade,101.69
11,left,201,saccade,312.07
11,left,201,saccade,584.99
11,left,201,saccade,151.42
11,left,201,saccade,288.53
11,left,201,saccade,510.01
11,left,201,saccade,76.76
11,left,201,saccade,900.79
11,left,201,saccade,685.82
11,left,201,saccade,3.76
11,left,201,saccade,6.36
11,left,201,saccade,618.87
11,left,201,saccade,469.83
11,left,201,saccade,405.4
11,left,201,saccade,387.83
11,left,201,saccade,572.7
11,left,201,saccade,866.62
11,left,201,saccade,0.0
11,left,201,saccade,259.68
11,left,201,saccade,11.1
11,left,201,saccade,250.42
11,left,201,saccade,431.35
11,left,201,saccade,930.08
11,left,201,saccade,1085.89
11,left,201,saccade,435.63
11,left,201,saccade,287.23
11,left,201,saccade,3.88
11,left,201,saccade,0.0
11,left,201,saccade,1080.43
11,left,201,saccade,23.98
11,left,201,saccade,1340.82
11,left,201,saccade,197.99
11,left,201,saccade,18.84
11,left,201,saccade,568.47
11,left,201,saccade,180.48
11,left,201,saccade,2.98
11,left,201,saccade,427.96
11,left,201,saccade,747.67
11,left,201,saccade,116.87
11,left,201,saccade,351.97
11,left,201,saccade,517.29
11,left,201,saccade,1290.86
11,left,201,saccade,170.84
11,left,201,saccade,1308.59
11,left,201,saccade,64.74
11,left,201,saccade,387.47
11,left,201,saccade,446.45
11,left,201,saccade,160.27
11,left,201,saccade,0.41
11,left,201,saccade,342.4
11,left,201,saccade,573.02
11,left,201,saccade,0.0
11,left,201,saccade,321.22
11,left,201,saccade,491.14
11,left,201,saccade,3750.28
11,left,201,saccade,1216.4
11,left,201,saccade,1185.3
11,left,201,saccade,392.29
11,left,201,saccade,218.93
11,left,201,saccade,275.73
11,left,201,saccade,749.53
11,left,201,saccade,5.14
11,left,201,saccade,0.53
11,left,201,saccade,234.66
11,left,201,saccade,676.72
11,left,201,saccade,141.29
11,left,201,saccade,601.26
11,left,201,saccade,37.42
11,left,201,saccade,25.56
11,left,201,saccade,549.86
11,left,201,saccade,219.93
11,left,201,saccade,5.07
11,left,201,saccade,437.19
11,left,201,saccade,229.23
11,left,201,saccade,920.11
11,left,201,saccade,949.62
11,left,201,saccade,159.46
11,left,201,saccade,225.24
11,left,201,saccade,117.7
11,left,201,saccade,209.35
11,left,201,saccade,89.77
11,left,201,saccade,228.38
11,left,201,saccade,0.3
11,left,201,saccade,676.7
11,left,201,saccade,422.12
11,left,201,saccade,140.67
11,left,201,saccade,45.51
11,left,201,saccade,215.23
11,left,201,saccade,136.02
11,left,201,saccade,2.09
11,left,201,saccade,353.47
11,left,201,saccade,75.34
11,left,201,saccade,148.93
11,left,201,saccade,63.29
11,left,201,saccade,479.32
11,left,201,saccade,519.92
11,left,201,saccade,337.38
11,left,201,saccade,994.15
11,left,201,saccade,1068.98
11,left,201,saccade,1219.58
11,left,201,saccade,119.04
11,left,201,saccade,0.33
11,left,201,saccade,11.92
11,left,201,saccade,814.35
11,left,201,saccade,1043.01
11,left,201,saccade,0.78
11,left,201,saccade,352.31
11,left,201,saccade,396.51
11,left,201,saccade,215.27
11,left,201,saccade,171.84
11,left,201,saccade,225.79
11,left,201,saccade,150.85
11,left,201,saccade,437.46
11,left,201,saccade,639.82
11,left,201,saccade,1108.03
11,left,201,saccade,323.59
11,left,201,saccade,18.2
11,left,201,saccade,1147.28
11,left,201,saccade,174.36
11,left,201,saccade,329.93
11,left,201,saccade,104.19
11,left,201,saccade,131.53
11,left,201,saccade,174.09
11,left,201,saccade,255.06
11,left,201,saccade,931.4
11,left,201,saccade,1130.72
11,left,201,saccade,352.64
11,left,201,saccade,145.94
11,left,201,saccade,1.22
11,left,201,saccade,549.46
11,left,201,saccade,539.25
11,left,201,saccade,13.8
11,left,201,saccade,1.94
11,left,201,saccade,0.0
11,left,201,saccade,1030.89
11,left,201,saccade,569.73
11,left,201,saccade,369.84
11,left,201,saccade,9.62
11,left,201,saccade,72.09
11,left,201,saccade,91.95
11,left,201,saccade,308.06
11,left,201,saccade,1242.52
11,left,201,saccade,779.73
11,left,201,saccade,461.43
11,left,201,saccade,566.99
11,left,201,saccade,873.41
11,left,201,saccade,266.51
11,left,201,saccade,155.25
11,left,201,saccade,193.79
11,left,201,saccade,792.33
11,left,201,saccade,154.69
11,left,201,saccade,401.49
11,left,201,saccade,31.93
11,left,201,saccade,326.78
11,left,201,saccade,170.73
11,left,201,saccade,0.03
11,left,201,saccade,19.44
11,left,201,saccade,718.08
11,left,201,saccade,427.91
11,left,201,saccade,437.93
11,left,201,saccade,680.84
11,left,201,saccade,673.19
11,left,201,saccade,89.15
11,left,201,saccade,208.64
11,left,201,saccade,649.25
11,left,201,saccade,279.65
11,left,201,saccade,208.84
11,left,201,saccade,142.41
11,left,201,saccade,80.72
11,left,201,saccade,640.85
11,left,201,saccade,273.98
11,left,201,saccade,297.84
11,left,201,saccade,426.02
11,left,201,saccade,1255.73
11,left,201,saccade,700.36
11,left,201,saccade,0.0
11,left,201,saccade,626.12
11,left,201,saccade,1001.11
11,left,201,saccade,482.17
11,left,201,saccade,1.05
11,left,201,saccade,517.29
11,left,201,saccade,432.63
11,left,201,saccade,211.6
11,left,201,saccade,359.42
11,left,201,saccade,39.33
11,left,201,saccade,261.86
11,left,201,saccade,1161.64
11,left,201,saccade,1.89
11,left,201,saccade,13.68
11,left,201,saccade,97.74
11,left,201,saccade,1150.53
11,left,201,saccade,601.45
11,left,201,saccade,616.9
11,left,201,saccade,552.27
11,left,201,saccade,77.02
11,left,201,saccade,813.11
11,left,201,saccade,103.38
11,left,201,saccade,208.17
11,left,201,saccade,620.72
11,left,201,saccade,351.92
11,left,201,saccade,290.82
11,left,201,saccade,192.38
11,left,201,saccade,2.3
11,left,201,saccade,568.66
11,left,201,saccade,5.9
11,left,201,saccade,26.12
11,left,201,saccade,550.54
11,left,201,saccade,1175.1
11,left,201,saccade,911.06
11,left,201,saccade,184.26
11,left,201,saccade,656.11
11,left,201,saccade,236.09
11,left,201,saccade,128.59
11,left,201,saccade,2.61
11,left,201,saccade,421.17
11,left,201,saccade,114.45
11,left,201,saccade,973.59
11,left,201,saccade,1.19
11,left,201,saccade,414.12
11,left,201,saccade,0.12
11,left,201,saccade,174.81
11,left,201,saccade,125.79
11,left,201,saccade,71.79
11,left,201,saccade,243.65
11,left,201,saccade,207.61
11,left,201,saccade,491.29
11,left,201,saccade,731.73
11,left,201,saccade,145.59
11,left,201,saccade,598.07
11,left,201,saccade,355.29
11,left,201,saccade,2.14
11,left,201,saccade,570.03
11,left,201,saccade,9.43
11,left,201,saccade,320.77
11,left,201,saccade,574.91
11,left,201,saccade,466.85
11,left,201,saccade,3.07
11,left,201,saccade,849.58
11,left,201,saccade,92.62
11,left,201,saccade,360.94
11,left,201,saccade,580.79
11,left,201,saccade,294.92
11,left,201,saccade,607.47
11,left,201,saccade,412.95
11,left,201,saccade,3.34
11,left,201,saccade,707.92
11,left,201,saccade,35.54
11,left,201,saccade,42.87
11,left,201,saccade,88.96
11,left,201,saccade,0.31
11,left,201,saccade,792.39
11,left,201,saccade,662.5
11,left,201,saccade,1252.44
11,left,201,saccade,0.0
11,left,201,saccade,379.23
11,left,201,saccade,212.7
11,left,201,saccade,994.44
11,left,201,saccade,190.11
11,left,201,saccade,37.79
11,left,201,saccade,10.39
11,left,201,saccade,74.23
11,left,201,saccade,3.98
11,left,201,saccade,121.06
11,left,201,saccade,310.92
11,left,201,saccade,127.17
11,left,201,saccade,703.17
11,left,201,saccade,995.25
11,left,201,saccade,509.43
11,left,201,saccade,727.78
11,left,201,saccade,5.65
11,left,201,saccade,316.28
11,left,201,saccade,404.01
11,left,201,saccade,140.79
11,left,201,saccade,41.25
11,left,201,saccade,598.33
11,left,201,saccade,555.97
11,left,201,saccade,465.91
11,left,201,saccade,78.95
11,left,201,saccade,834.58
11,left,201,saccade,301.3
11,left,201,saccade,557.46
11,left,201,saccade,2.4
11,left,201,saccade,449.2
11,left,201,saccade,670.76
11,left,201,saccade,442.78
11,left,201,saccade,590.79
11,left,201,saccade,338.01
11,left,201,saccade,432.1
11,left,201,saccade,378.3
11,left,201,saccade,522.69
11,left,201,saccade,352.24
11,left,201,saccade,612.93
11,left,201,saccade,453.86
11,left,201,saccade,1.62
11,left,201,saccade,3292.94
11,left,201,saccade,288.93
11,left,201,saccade,16.27
11,left,201,saccade,387.96
11,left,201,saccade,1.05
11,left,201,saccade,132.5
11,left,201,saccade,273.79
11,left,201,saccade,13.3
11,left,201,saccade,134.03
11,left,201,saccade,210.45
11,left,201,saccade,34.77
11,left,201,saccade,1056.76
11,left,201,saccade,58.7
11,left,201,saccade,61.8
11,left,201,saccade,1038.41
11,left,201,saccade,528.74
11,left,201,saccade,749.01
11,left,201,saccade,237.97
11,left,201,saccade,1073.06
11,left,201,saccade,0.0
11,left,201,saccade,1085.61
11,left,201,saccade,0.69
11,left,201,saccade,994.5
11,left,201,saccade,399.56
11,left,201,saccade,803.15
11,left,201,saccade,0.59
11,left,201,saccade,0.0
11,left,201,saccade,455.61
11,left,201,saccade,571.14
11,left,201,saccade,674.7
11,left,201,saccade,596.95
11,left,201,saccade,253.84
11,left,201,saccade,458.55
11,left,201,saccade,481.03
11,left,201,saccade,11.15
11,left,201,saccade,584.85
11,left,201,saccade,3.28
11,left,201,saccade,646.51
11,left,201,saccade,309.24
11,left,201,saccade,480.35
11,left,201,saccade,1309.39
11,left,201,saccade,699.17
11,left,201,saccade,382.6
11,left,201,saccade,1833.35
11,left,201,saccade,694.56
11,left,201,saccade,79.87
11,left,201,saccade,745.21
11,left,201,saccade,1140.94
11,left,201,saccade,811.06
11,left,201,saccade,300.67
11,left,201,saccade,227.79
11,left,201,saccade,659.54
11,left,201,saccade,160.83
11,left,201,saccade,817.76
11,left,201,saccade,628.15
11,left,201,saccade,140.86
11,left,201,saccade,764.8
11,left,201,saccade,61.92
11,left,201,saccade,0.86
11,left,201,saccade,206.38
11,left,201,saccade,419.58
11,left,201,saccade,86.03
11,left,201,saccade,12.8
11,left,201,saccade,432.0
11,left,201,saccade,503.63
11,left,201,saccade,735.59
11,left,201,saccade,525.5
11,left,201,saccade,443.23
11,left,201,saccade,519.3
11,left,201,saccade,398.1
11,left,201,saccade,434.75
11,left,201,saccade,23.57
11,left,201,saccade,528.68
11,left,201,saccade,553.25
11,left,201,saccade,141.29
11,left,201,saccade,501.94
11,left,201,saccade,388.54
11,left,201,saccade,2.27
11,left,201,saccade,358.42
11,left,201,saccade,621.15
11,left,201,saccade,634.63
11,left,201,saccade,756.88
11,left,201,saccade,342.16
11,left,201,saccade,0.59
11,left,201,saccade,164.39
11,left,201,saccade,2428.79
11,left,201,saccade,6.97
11,left,201,saccade,181.61
11,left,201,saccade,854.52
11,left,201,saccade,315.45
11,left,201,saccade,75.19
11,left,201,saccade,700.07
11,left,201,saccade,3.18
11,left,201,saccade,1.22
11,left,201,saccade,963.45
11,left,201,saccade,234.72
11,left,201,saccade,1212.12
11,left,201,saccade,558.52
11,left,201,saccade,1012.15
11,left,201,saccade,12.94
11,left,201,saccade,1.77
11,left,201,saccade,872.6
11,left,201,saccade,347.08
11,left,201,saccade,47.0
11,left,201,saccade,470.48
11,left,201,saccade,848.0
11,left,201,saccade,690.52
11,left,201,saccade,207.62
11,left,201,saccade,0.0
11,left,201,saccade,188.36
11,left,201,saccade,103.22
11,left,201,saccade,161.2
11,left,201,saccade,1019.33
11,left,201,saccade,83.37
11,left,201,saccade,341.43
11,left,201,saccade,479.58
11,left,201,saccade,384.29
11,left,201,saccade,77.13
11,left,201,saccade,1581.78
11,left,201,saccade,175.83
11,left,201,saccade,704.2
11,left,201,saccade,380.98
11,left,201,saccade,286.56
11,left,201,saccade,93.11
11,left,201,saccade,65.01
11,left,201,saccade,161.71
11,left,201,saccade,9.72
11,left,201,saccade,60.58
11,left,201,saccade,321.79
11,left,201,saccade,339.83
11,left,201,saccade,5.02
11,left,201,saccade,964.05
11,left,201,saccade,293.18
11,left,201,saccade,561.41
11,left,201,saccade,92.21
11,left,201,saccade,0.0
11,left,201,saccade,482.99
11,left,201,saccade,706.55
11,left,201,saccade,465.98
11,left,201,saccade,313.24
11,left,201,saccade,424.7
11,left,201,saccade,530.09
11,left,201,saccade,1332.43
11,left,201,saccade,68.41
11,left,201,saccade,410.97
11,left,201,saccade,428.01
11,left,201,saccade,242.1
11,left,201,saccade,19.88
11,left,201,saccade,146.56
11,left,201,saccade,220.51
11,left,201,saccade,151.03
11,left,201,saccade,879.17
11,left,201,saccade,369.9
11,left,201,saccade,2371.18
11,left,201,saccade,592.76
11,left,201,saccade,480.64
11,left,201,saccade,5641.64
11,left,201,saccade,512.33
11,left,201,saccade,599.37
11,left,201,saccade,21.62
11,left,201,saccade,260.63
11,left,201,saccade,7.83
11,left,201,saccade,69.5
11,left,201,saccade,162.05
11,left,201,saccade,406.39
11,left,201,saccade,101.28
11,left,201,saccade,574.15
11,left,201,saccade,476.63
11,left,201,saccade,295.51
11,left,201,saccade,2.66
11,left,201,saccade,361.08
11,left,201,saccade,1322.52
11,left,201,saccade,160.58
11,left,201,saccade,80.19
11,left,201,saccade,745.07
11,left,201,saccade,639.52
11,left,201,saccade,20.33
11,left,201,saccade,572.17
11,left,201,saccade,242.94
11,left,201,saccade,555.54
11,left,201,saccade,696.06
11,left,201,saccade,719.34
11,left,201,saccade,0.0
11,left,201,saccade,1159.34
11,left,201,saccade,137.68
11,left,201,saccade,381.89
11,left,201,saccade,69.35
11,left,201,saccade,736.59
11,left,201,saccade,184.27
11,left,201,saccade,128.47
11,left,201,saccade,687.54
11,left,201,saccade,464.96
11,left,201,saccade,478.58
11,left,201,saccade,0.85
11,left,201,saccade,594.71
11,left,201,saccade,267.97
11,left,201,saccade,670.94
11,left,201,saccade,0.6
11,left,201,saccade,182.58
11,left,201,saccade,770.12
11,left,201,saccade,2.44
11,left,201,saccade,153.5
11,left,201,saccade,463.72
11,left,201,saccade,737.53
11,left,201,saccade,94.73
11,left,201,saccade,680.01
11,left,201,saccade,664.09
11,left,201,saccade,300.55
11,left,201,saccade,490.97
11,left,201,saccade,846.35
11,left,201,saccade,243.69
11,left,201,saccade,97.01
11,left,201,saccade,315.73
11,left,201,saccade,130.44
11,left,201,saccade,58.58
11,left,201,saccade,874.26
11,left,201,saccade,358.88
11,left,201,saccade,527.38
11,left,201,saccade,0.0
11,left,201,saccade,546.08
11,left,201,saccade,791.4
11,left,201,saccade,269.53
11,left,201,saccade,943.88
11,left,201,saccade,597.05
11,left,201,saccade,523.52
11,left,201,saccade,27.79
11,left,201,saccade,1295.92
11,left,201,saccade,1229.99
11,left,201,saccade,515.69
11,left,201,saccade,11.98
11,left,201,saccade,0.41
11,left,201,saccade,254.72
11,left,201,saccade,30.46
11,left,201,saccade,180.6
11,left,201,saccade,237.06
11,left,201,saccade,531.95
11,left,201,saccade,5.41
11,left,201,saccade,102.82
11,left,201,saccade,77.42
11,left,201,saccade,568.87
11,left,201,saccade,290.52
11,left,201,saccade,271.2
11,left,201,saccade,871.06
11,left,201,saccade,642.16
11,left,201,saccade,264.39
11,left,201,saccade,305.85
11,left,201,saccade,250.18
11,left,201,saccade,396.72
11,left,201,saccade,1174.22
11,left,201,saccade,1441.77
11,left,201,saccade,626.44
11,left,201,saccade,758.18
11,left,201,saccade,647.78
11,left,201,saccade,379.03
11,left,201,saccade,980.07
11,left,201,saccade,532.33
11,left,201,saccade,977.57
11,left,201,saccade,1170.12
11,left,201,saccade,370.31
11,left,201,saccade,2.44
11,left,201,saccade,33.08
11,left,201,saccade,798.04
11,left,201,saccade,423.97
11,left,201,saccade,0.32
11,left,201,saccade,316.33
11,left,201,saccade,2.43
11,left,201,saccade,258.28
11,left,201,saccade,68.48
11,left,201,saccade,317.31
11,left,201,saccade,162.81
11,left,201,saccade,174.73
11,left,201,saccade,3.28
11,left,201,saccade,182.42
11,left,201,saccade,613.68
11,left,201,saccade,43.3
11,left,201,saccade,1.33
11,left,201,saccade,291.33
11,left,201,saccade,0.5
11,left,201,saccade,2.88
11,left,201,saccade,475.4
11,left,201,saccade,275.51
11,left,201,saccade,221.63
11,left,201,saccade,844.58
11,left,201,saccade,202.61
11,left,201,saccade,877.48
11,left,201,saccade,199.87
11,left,201,saccade,451.4
11,left,201,saccade,245.47
11,left,201,saccade,44.51
11,left,201,saccade,504.87
11,left,201,saccade,99.35
11,left,201,saccade,528.53
11,left,201,saccade,0.0
11,left,201,saccade,137.76
11,left,201,saccade,564.02
11,left,201,saccade,360.3
11,left,201,saccade,364.39
11,left,201,saccade,442.31
11,left,201,saccade,0.0
11,left,201,saccade,54.67
11,left,201,saccade,621.8
11,left,201,saccade,436.74
11,left,201,saccade,3.81
11,left,201,saccade,1055.05
11,left,201,saccade,350.46
11,left,201,saccade,188.77
11,left,201,saccade,397.81
11,left,201,saccade,173.97
11,left,201,saccade,1309.07
11,left,201,saccade,241.79
11,left,201,saccade,142.3
11,left,201,saccade,150.25
11,left,201,saccade,371.35
11,left,201,saccade,447.75
11,left,201,saccade,268.14
11,left,201,saccade,475.52
11,left,201,saccade,461.64
11,left,201,saccade,370.38
11,left,201,saccade,365.62
11,left,201,saccade,808.13
11,left,201,saccade,240.18
11,left,201,saccade,120.07
11,left,201,saccade,55.17
11,left,201,saccade,297.98
11,left,201,saccade,329.72
11,left,201,saccade,2.14
11,left,201,saccade,521.44
11,left,201,saccade,160.59
11,left,201,saccade,736.02
11,left,201,saccade,66.49
11,left,201,saccade,6600.74
11,left,201,saccade,869.44
11,left,201,saccade,303.03
11,left,201,saccade,122.78
11,left,201,saccade,893.09
11,left,201,saccade,833.75
11,left,201,saccade,606.23
11,left,201,saccade,876.37
11,left,201,saccade,5.69
11,left,201,saccade,76.53
11,left,201,saccade,0.0
11,left,201,saccade,267.46
11,left,201,saccade,320.65
11,left,201,saccade,299.04
11,left,201,saccade,1085.14
11,left,201,saccade,456.09
11,left,201,saccade,0.6
11,left,201,saccade,1046.57
11,left,201,saccade,734.52
11,left,201,saccade,163.91
11,left,201,saccade,416.95
11,left,201,saccade,292.98
11,left,201,saccade,0.59
11,left,201,saccade,153.58
11,left,201,saccade,392.48
11,left,201,saccade,48.48
11,left,202,smooth,14.93
11,left,202,smooth,96.76
11,left,202,smooth,5432.0
11,left,202,smooth,158.89
11,left,202,smooth,5.49
11,left,202,smooth,260.26
11,left,202,smooth,674.43
11,left,202,smooth,41.78
11,left,202,smooth,7.32
11,left,202,smooth,67.07
11,left,202,smooth,47.26
11,left,202,smooth,38.1
11,left,202,smooth,145.67
11,left,202,smooth,1.39
11,left,202,smooth,414.5
11,left,202,smooth,286.67
11,left,202,smooth,39.46
11,left,202,smooth,5.97
11,left,202,smooth,37.66
11,left,202,smooth,10.63
11,left,202,smooth,187.93
11,left,202,smooth,15.09
11,left,202,smooth,8.9
11,left,202,smooth,12.89
11,left,202,smooth,18.05
11,left,202,smooth,13.81
11,left,202,smooth,7.18
11,left,202,smooth,1093.21
11,left,202,smooth,61.58
11,left,202,smooth,15.79
11,left,202,smooth,271.07
11,left,202,smooth,226.33
11,left,202,smooth,23.26
11,left,202,smooth,240.82
11,left,202,smooth,177.19
11,left,202,smooth,7.16
11,left,202,smooth,110.15
11,left,202,smooth,103.75
11,left,202,smooth,161.51
11,left,202,smooth,283.62
11,left,202,smooth,636.86
11,left,202,smooth,150.41
11,left,202,smooth,77.56
11,left,202,smooth,15.55
11,left,202,smooth,7.77
11,left,202,smooth,142.78
11,left,202,smooth,657.06
11,left,202,smooth,1.72
11,left,202,smooth,2.42
11,left,202,smooth,15.68
11,left,202,smooth,11.22
11,left,202,smooth,94.9
11,left,202,smooth,5.97
11,left,202,smooth,7.93
11,left,202,smooth,76.45
11,left,202,smooth,17.19
11,left,202,smooth,11.04
11,left,202,smooth,293.09
11,left,202,smooth,32.67
11,left,202,smooth,249.4
11,left,202,smooth,58.21
11,left,202,smooth,4.32
11,left,202,smooth,8.21
11,left,202,smooth,12.12
11,left,202,smooth,5.19
11,left,202,smooth,320.37
11,left,202,smooth,21.28
11,left,202,smooth,242.49
11,left,202,smooth,2027.63
11,left,202,smooth,142.41
11,left,202,smooth,648.17
11,left,202,smooth,6.36
11,left,202,smooth,46.02
11,left,202,smooth,160.32
11,left,202,smooth,4.87
11,left,202,smooth,315.27
11,left,202,smooth,65.88
11,left,202,smooth,3679.23
11,left,202,smooth,18.61
11,left,202,smooth,149.69
11,left,202,smooth,2.13
11,left,202,smooth,189.5
11,left,202,smooth,280.25
11,left,202,smooth,209.06
11,left,202,smooth,584.53
11,left,202,smooth,199.9
11,left,202,smooth,52.98
11,left,202,smooth,0.0
11,left,202,smooth,160.82
11,left,202,smooth,75.47
11,left,202,smooth,28.38
11,left,202,smooth,176.69
11,left,202,smooth,33.97
11,left,202,smooth,27.79
11,left,202,smooth,302.06
11,left,202,smooth,0.0
11,left,202,smooth,164.89
11,left,202,smooth,139.15
11,left,202,smooth,460.45
11,left,202,smooth,224.17
11,left,202,smooth,150.16
11,left,202,smooth,130.62
11,left,202,smooth,55.16
11,left,202,smooth,3.8
11,left,202,smooth,267.8
11,left,202,smooth,268.46
11,left,202,smooth,494.96
11,left,202,smooth,123.49
11,left,202,smooth,115.29
11,left,202,smooth,57.93
11,left,202,smooth,408.32
11,left,202,smooth,396.66
11,left,202,smooth,4.85
11,left,202,smooth,7.91
11,left,202,smooth,100.53
11,left,202,smooth,5.66
11,left,202,smooth,50.88
11,left,202,smooth,11.3
11,left,202,smooth,3.91
11,left,202,smooth,1.69
11,left,202,smooth,23.94
11,left,202,smooth,143.71
11,left,202,smooth,37.42
11,left,202,smooth,453.96
11,left,202,smooth,780.43
11,left,202,smooth,0.0
11,left,202,smooth,10.78
11,left,202,smooth,393.96
11,left,202,smooth,329.96
11,left,202,smooth,1.53
11,left,202,smooth,0.0
11,left,202,smooth,150.24
11,left,202,smooth,135.54
11,left,202,smooth,5.59
11,left,202,smooth,4.17
11,left,202,smooth,49.33
11,left,202,smooth,373.2
11,left,202,smooth,143.12
11,left,202,smooth,57.42
11,left,202,smooth,394.82
11,left,202,smooth,915.12
11,left,202,smooth,156.68
11,left,202,smooth,63.53
11,left,202,smooth,12.2
11,left,202,smooth,28.45
11,left,202,smooth,83.39
11,left,202,smooth,19.98
11,left,202,smooth,32.6
11,left,202,smooth,41.39
11,left,202,smooth,7.88
11,left,202,smooth,8.82
11,left,202,smooth,27.83
11,left,202,smooth,74.21
11,left,202,smooth,286.74
11,left,202,smooth,34.27
11,left,202,smooth,103.95
11,left,202,smooth,20.01
11,left,202,smooth,126.87
11,left,202,smooth,123.96
11,left,202,smooth,34.82
11,left,202,smooth,55.99
11,left,202,smooth,585.71
11,left,202,smooth,115.13
11,left,202,smooth,908.14
11,left,202,smooth,29.91
11,left,202,smooth,0.14
11,left,202,smooth,64.56
11,left,202,smooth,977.89
11,left,202,smooth,2.37
11,left,202,smooth,5.08
11,left,202,smooth,236.11
11,left,202,smooth,6.87
11,left,202,smooth,46.19
11,left,202,smooth,909.94
11,left,202,smooth,7.73
11,left,202,smooth,41.5
11,left,202,smooth,117.64
11,left,202,smooth,22.59
11,left,202,smooth,444.29
11,left,202,smooth,410.72
11,left,202,smooth,654.82
11,left,202,smooth,33.21
11,left,202,smooth,248.01
11,left,202,smooth,10.41
11,left,202,smooth,0.75
11,left,202,smooth,179.57
11,left,202,smooth,178.15
11,left,202,smooth,2381.9
11,left,202,smooth,81.17
11,left,202,smooth,132.01
11,left,202,smooth,140.26
11,left,202,smooth,45.58
11,left,202,smooth,4.87
11,left,202,smooth,233.89
11,left,202,smooth,1.66
11,left,202,smooth,19.64
11,left,202,smooth,58.15
11,left,202,smooth,153.15
11,left,202,smooth,27.73
11,left,202,smooth,294.65
11,left,202,smooth,9.75
11,left,202,smooth,36.17
11,left,202,smooth,11.92
11,left,202,smooth,175.92
11,left,202,smooth,368.4
11,left,202,smooth,181.31
11,left,202,smooth,313.19
11,left,202,smooth,202.82
11,left,202,smooth,42.4
11,left,202,smooth,0.66
11,left,202,smooth,263.66
11,left,202,smooth,30.89
11,left,202,smooth,316.51
11,left,202,smooth,44.51
11,left,202,smooth,78.14
11,left,202,smooth,91.38
11,left,202,smooth,23.05
11,left,202,smooth,10.43
11,left,202,smooth,16.61
11,left,202,smooth,48.54
11,left,202,smooth,180.73
11,left,202,smooth,83.72
11,left,202,smooth,20.17
11,left,202,smooth,47.87
11,left,202,smooth,61.08
11,left,202,smooth,226.43
11,left,202,smooth,48.87
11,left,202,smooth,0.0
11,left,202,smooth,56.94
11,left,202,smooth,189.8
11,left,202,smooth,0.92
11,left,202,smooth,390.07
11,left,202,smooth,247.05
11,left,202,smooth,2.1
11,left,202,smooth,181.43
11,left,202,smooth,89.28
11,left,202,smooth,14.98
11,left,202,smooth,12.88
11,left,202,smooth,314.58
11,left,202,smooth,161.94
11,left,202,smooth,426.71
11,left,202,smooth,41.32
11,left,202,smooth,12.66
11,left,202,smooth,32.08
11,left,202,smooth,78.53
11,left,202,smooth,965.72
11,left,202,smooth,478.91
11,left,202,smooth,49.97
11,left,202,smooth,1071.7
11,left,202,smooth,78.58
11,left,202,smooth,141.9
11,left,202,smooth,16.55
11,left,202,smooth,95.05
11,left,202,smooth,17.78
11,left,202,smooth,12.1
11,left,202,smooth,190.74
11,left,202,smooth,302.63
11,left,202,smooth,1.43
11,left,202,smooth,6.85
11,left,202,smooth,4.82
11,left,202,smooth,243.32
11,left,202,smooth,4.93
11,left,202,smooth,19.84
11,left,202,smooth,166.21
11,left,202,smooth,184.87
11,left,202,smooth,496.59
11,left,202,smooth,6.43
11,left,202,smooth,12.61
11,left,202,smooth,6.67
11,left,202,smooth,175.08
11,left,202,smooth,53.05
11,left,202,smooth,5.21
11,left,202,smooth,7.61
11,left,202,smooth,2.78
11,left,202,smooth,156.14
11,left,202,smooth,106.62
11,left,202,smooth,203.69
11,left,202,smooth,5.2
11,left,202,smooth,0.97
11,left,202,smooth,0.0
11,left,202,smooth,33.35
11,left,202,smooth,69.16
11,left,202,smooth,15.37
11,left,202,smooth,4.74
11,left,202,smooth,84.98
