path,line,qualname,name,name_reference_count,claim_type,confidence,caveat
algorithm/common/src/EvEye/utils/scripts/evaluate_epnet_checkpoint.py,38,tensor_to_float,tensor_to_float,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/evaluate_epnet_checkpoint.py,44,evaluate_metrics,evaluate_metrics,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/evaluate_epnet_checkpoint.py,74,measure_flops,measure_flops,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/evaluate_epnet_checkpoint.py,86,measure_latency_ms,measure_latency_ms,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/evaluate_hbtxr_frame_motion_package.py,92,natural_user_key,natural_user_key,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/evaluate_hbtxr_val_motion.py,92,natural_user_key,natural_user_key,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/export_hbtxr_subject_independent_for_targets.py,91,export_tdtracker_h5,export_tdtracker_h5,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/export_hbtxr_subject_independent_for_targets.py,143,export_threeet_tree,export_threeet_tree,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/find_center.py,32,write_centers,write_centers,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/find_center.py,50,draw_centers,draw_centers,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/getDavisEyeCenterDataset.py,31,move_events,move_events,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/getDavisEyeCenterDataset.py,60,move_frames,move_frames,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/getDavisEyeCenterDataset.py,84,split_train_val_test,split_train_val_test,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/h5_to_png.py,11,process_and_save_images,process_and_save_images,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/h5_to_png.py,39,h5_png_split,h5_png_split,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/measure_hbtxr_target_complexity.py,31,load_module,load_module,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/measure_hbtxr_target_complexity.py,47,profile_model,profile_model,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/measure_hbtxr_target_complexity.py,82,build_retina,build_retina,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/measure_hbtxr_target_complexity.py,135,build_tdtracker,build_tdtracker,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/measure_hbtxr_target_complexity.py,147,build_ervt,build_ervt,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/measure_hbtxr_target_complexity.py,160,build_tenns_eye,build_tenns_eye,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/measure_hbtxr_target_complexity.py,173,build_brat,build_brat,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/measure_hbtxr_target_complexity.py,198,measure_one,measure_one,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/measure_hbtxr_target_complexity.py,255,run_all,run_all,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/output_groundtruth.py,21,find_image_folders,find_image_folders,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/output_groundtruth.py,43,output_groundtruth,output_groundtruth,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/probe_hbtxr_batch_size.py,15,move_batch_to_device,move_batch_to_device,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/probe_hbtxr_batch_size.py,25,build_loader,build_loader,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/probe_hbtxr_batch_size.py,39,probe_batch_size,probe_batch_size,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/process_closed_eyes.py,4,process_file,process_file,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/process_closed_eyes.py,46,process_all_txt_files,process_all_txt_files,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/remove_000001_prefix.py,5,remove_numeric_prefix,remove_numeric_prefix,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/rename_png.py,4,rename_png,rename_png,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/resplit_dean_dataset_by_subject.py,166,user_from_session,user_from_session,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/resplit_dean_dataset_by_subject.py,173,target_split_for_user,target_split_for_user,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/resplit_dean_dataset_by_subject.py,182,build_session_ranges,build_session_ranges,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/resplit_dean_dataset_by_subject.py,210,validate_readers,validate_readers,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/split_train_val.py,7,get_num_files,get_num_files,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/split_train_val.py,15,move_files,move_files,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/split_train_val.py,31,split_train_val,split_train_val,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/split_train_val.py,73,compare_filenames,compare_filenames,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/tonic/functional/CutMaxCount.py,23,tensor_cut_max_count,tensor_cut_max_count,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/tonic/functional/PlotDistribution.py,6,plot_histogram,plot_histogram,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/tonic/functional/PlotDistribution.py,22,plot_KDE,plot_KDE,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/visualization/play_images.py,6,play_images,play_images,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/visualization/visualization.py,202,ensure_same_size,ensure_same_size,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/visualization/visualization.py,221,ensure_same_dtype,ensure_same_dtype,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/visualization/visualization.py,313,draw_points,draw_points,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/visualization/visualization.py,331,draw_label,draw_label,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/visualization/visualization.py,350,overlay_label,overlay_label,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/visualization/visualization.py,393,draw_contour,draw_contour,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/visualization/visualization.py,435,overlay_contour,overlay_contour,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/scripts/external_pipeline/_config.py,161,resolve_mode_block,resolve_mode_block,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/scripts/external_pipeline/_viz.py,33,mask_to_image,mask_to_image,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/config/runtime_config.py,41,resolve_mode_block,resolve_mode_block,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/components.py,31,AdaptiveRoiResolver.resolve_event_crop_policy,resolve_event_crop_policy,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/components.py,35,AdaptiveRoiResolver.resolve_event_crop_scope,resolve_event_crop_scope,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/components.py,54,AdaptiveRoiResolver.resolve_prev_pupil_anchor_roi,resolve_prev_pupil_anchor_roi,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/components.py,99,AdaptiveRoiResolver.collect_event_points_for_adaptive_crop,collect_event_points_for_adaptive_crop,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/components.py,252,AdaptiveRoiResolver.resolve_effective_roi_xywh,resolve_effective_roi_xywh,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/components.py,343,SampleAssembler.assemble,assemble,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/dataset.py,38,load_track_target_overrides,load_track_target_overrides,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/event_builder.py,87,EventInputBuilder.accumulation_weights,accumulation_weights,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/event_builder.py,114,EventInputBuilder.accumulate_events,accumulate_events,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/event_builder.py,274,EventInputBuilder.resolve_interval_event_window,resolve_interval_event_window,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/event_builder.py,293,EventInputBuilder.resolve_average_weights,resolve_average_weights,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/event_builder.py,300,EventInputBuilder.build_event_input_from_session_store,build_event_input_from_session_store,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/loader.py,13,collate_samples,collate_samples,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/loader.py,28,make_dataset_by_mode,make_dataset_by_mode,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/loader.py,119,build_sample_weights_from_rows,build_sample_weights_from_rows,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/pipeline.py,84,DatasetPipeline.build_sample,build_sample,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/session_reader.py,108,SessionFrameEventReader.load_frame_sensor_from_lazy_session_store,load_frame_sensor_from_lazy_session_store,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/session_reader.py,147,SessionFrameEventReader.load_frame_sensor,load_frame_sensor,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/session_reader.py,173,SessionFrameEventReader.load_mask,load_mask,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/transform.py,60,SpatialTransform.as_dict,as_dict,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/transform.py,210,SpatialTransformResolver.resolve_resize_policy,resolve_resize_policy,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/transform.py,229,SpatialTransformResolver.apply_frame,apply_frame,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/transform.py,232,SpatialTransformResolver.apply_mask,apply_mask,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/transform.py,235,SpatialTransformResolver.apply_event,apply_event,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/utils.py,13,import_h5py,import_h5py,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/data/utils.py,101,rasterize_bbox_mask,rasterize_bbox_mask,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/evaluation/handover_bridge.py,24,convert_record,convert_record,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/assigners.py,101,TaskAlignedAssigner.assign,assign,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/eye.py,138,axis_aligned_bbox_loss,axis_aligned_bbox_loss,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/eye.py,145,rotated_overlap_loss,rotated_overlap_loss,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/eye.py,153,rotated_angle_loss,rotated_angle_loss,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/eye.py,300,eye_mask_loss,eye_mask_loss,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/eye.py,314,eye_region_loss,eye_region_loss,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/search_event.py,13,pupil_branch_losses,pupil_branch_losses,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/search_event.py,36,pupil_bbox_aux_losses,pupil_bbox_aux_losses,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/search_event.py,55,pupil_obb_aux_losses,pupil_obb_aux_losses,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/search_event.py,78,pupil_center_candidate_losses,pupil_center_candidate_losses,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/shared.py,10,loss_device,loss_device,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/shared.py,20,zero_loss,zero_loss,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/shared.py,24,resolve_search_state,resolve_search_state,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/shared.py,31,resolve_event_state,resolve_event_state,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/shared.py,38,resolve_track_state,resolve_track_state,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/shared.py,44,pupil_bbox_targets,pupil_bbox_targets,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/shared.py,50,pupil_obb_targets,pupil_obb_targets,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/shared.py,54,hit_rate_percent,hit_rate_percent,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/shared.py,62,sum_loss_logs,sum_loss_logs,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/track.py,44,track_branch_losses,track_branch_losses,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/track.py,123,track_state_aux_losses,track_state_aux_losses,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/track.py,181,track_target_override_losses,track_target_override_losses,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/track.py,207,track_state_simdr_target_positions,track_state_simdr_target_positions,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/track.py,218,track_state_simdr_losses,track_state_simdr_losses,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/track.py,247,track_center_heatmap_losses,track_center_heatmap_losses,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/track.py,281,track_center_refine_losses,track_center_refine_losses,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/bundles/track.py,298,track_center_candidate_losses,track_center_candidate_losses,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/common.py,24,uv_to_theta,uv_to_theta,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/common.py,83,box_xyxy_to_cxcywh,box_xyxy_to_cxcywh,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/common.py,92,box_xywht_to_xyxy,box_xywht_to_xyxy,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/common.py,145,trig_l2_loss,trig_l2_loss,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/distillation.py,362,compute_ssl_losses,compute_ssl_losses,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/stage_common.py,22,constraint_center_loss,constraint_center_loss,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/loss/stage_common.py,78,build_loss_sample_weights,build_loss_sample_weights,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/controller.py,36,TrackSearchSchedulerFSM.reset,reset,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/hybrid_tracker.py,357,HBTXRTracker.map_pretrained_state_dict,map_pretrained_state_dict,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/hybrid_tracker.py,445,HBTXRTracker.runtime_step,runtime_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/patch_embeddings.py,174,Split1PatchFrontend.weight_frame,weight_frame,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/patch_embeddings.py,178,Split1PatchFrontend.weight_event,weight_event,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/patch_embeddings.py,197,Split1PatchFrontend.build_search_3ch,build_search_3ch,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/patch_embeddings.py,214,Split1PatchFrontend.build_track_3ch,build_track_3ch,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/patch_embeddings.py,284,Split1PatchFrontend.forward_dense_reference,forward_dense_reference,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/patch_embeddings.py,378,build_patch_frontend,build_patch_frontend,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/pruning.py,301,build_export_report_payload,build_export_report_payload,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/tracker/encoder.py,62,TrackerTokenEncoder.collapse_patch_weight,collapse_patch_weight,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/tracker/encoder.py,72,TrackerTokenEncoder.use_search_pseudo_edges,use_search_pseudo_edges,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/tracker/encoder.py,188,TrackerTokenEncoder.encode_track,encode_track,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/tracker/encoder.py,214,TrackerTokenEncoder.map_pretrained_state_dict,map_pretrained_state_dict,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/tracker/head_factory.py,182,TrackerHeadFactory.build_eye_head,build_eye_head,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/tracker/head_factory.py,204,TrackerHeadFactory.build_roi_bbox_head,build_roi_bbox_head,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/tracker/head_factory.py,232,TrackerHeadFactory.build_mask_head,build_mask_head,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/tracker/search_branch.py,36,SearchMaskGuidanceRefiner.soft_mask_statistics,soft_mask_statistics,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/tracker/search_branch.py,60,SearchMaskGuidanceRefiner.apply_mask_cascade,apply_mask_cascade,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/tracker/track_branch.py,9,decode_simdr_xy,decode_simdr_xy,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/models/tracker/track_branch.py,16,decode_heatmap_xy,decode_heatmap_xy,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/adam_mini.py,245,build_adam_mini_optimizer,build_adam_mini_optimizer,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/adamw.py,13,build_adamw_optimizer,build_adamw_optimizer,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/adema_mix.py,15,linear_warmup_scheduler,linear_warmup_scheduler,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/adema_mix.py,22,linear_hl_warmup_scheduler,linear_hl_warmup_scheduler,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/adema_mix.py,26,linear_hl_warmup_scheduler.f_inv,f_inv,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/adema_mix.py,138,build_adema_mix_optimizer,build_adema_mix_optimizer,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/adopt.py,112,build_adopt_optimizer,build_adopt_optimizer,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/common.py,55,estimate_optimizer_state_size_bytes,estimate_optimizer_state_size_bytes,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/common.py,74,split_params_auto_2d_plus,split_params_auto_2d_plus,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/common.py,85,diff_doc_path,diff_doc_path,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/common.py,89,source_header,source_header,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/common.py,99,optimizer_summary_payload,optimizer_summary_payload,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/ivon.py,113,IVON.sampled_params,sampled_params,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/ivon.py,270,build_ivon_optimizer,build_ivon_optimizer,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/lion.py,57,build_lion_optimizer,build_lion_optimizer,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/mars.py,133,MARS.update_last_grad,update_last_grad,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/mars.py,147,MARS.update_previous_grad,update_previous_grad,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/mars.py,234,NewtonSchulz,NewtonSchulz,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/mars.py,248,build_mars_optimizer,build_mars_optimizer,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/modifiers.py,170,CautiousOptimizer.add_param_group,add_param_group,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/modifiers.py,185,build_schedule_free_adamw,build_schedule_free_adamw,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/musgd.py,15,zeropower_via_newtonschulz5,zeropower_via_newtonschulz5,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/musgd.py,180,build_musgd_optimizer,build_musgd_optimizer,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/pool.py,13,optimizer_candidate_label,optimizer_candidate_label,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/pool.py,18,expand_optimizer_pool_candidates,expand_optimizer_pool_candidates,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/pool.py,62,write_optimizer_pool_report,write_optimizer_pool_report,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/prodigy.py,190,build_prodigy_optimizer,build_prodigy_optimizer,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/registry.py,125,is_optimizer_implemented,is_optimizer_implemented,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/soap.py,157,SOAP.init_preconditioner,init_preconditioner,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/soap.py,251,SOAP.get_orthogonal_matrix,get_orthogonal_matrix,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/soap.py,269,SOAP.get_orthogonal_matrix_qr,get_orthogonal_matrix_qr,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/soap.py,304,build_soap_optimizer,build_soap_optimizer,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/sophia_g.py,58,SophiaG.update_hessian,update_hessian,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/sophia_g.py,135,sophiag,sophiag,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/hybrid/src/optim/sophia_g.py,215,build_sophia_g_optimizer,build_sophia_g_optimizer,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
