filename,cx,cy,w,h,angle,confident
000551.png,126.1643295288086,116.41565704345703,34.6291389465332,25.884450912475586,-1.1768361330032349,0.9957026839256287
000552.png,126.1634750366211,116.41485595703125,34.630069732666016,25.88429069519043,-1.1771643161773682,0.9957001209259033
000553.png,126.16797637939453,116.40986633300781,34.64175033569336,25.890518188476562,-1.176834225654602,0.9957138299942017
000554.png,126.17080688476562,116.40640258789062,34.65260314941406,25.891206741333008,-1.176714539527893,0.9957341551780701
000555.png,126.1728286743164,116.40814971923828,34.65476989746094,25.895244598388672,-1.1767292022705078,0.9957377910614014
000556.png,126.17152404785156,116.41085052490234,34.65403366088867,25.903501510620117,-1.176651954650879,0.9957399368286133
000557.png,126.174560546875,116.41268920898438,34.654518127441406,25.90611457824707,-1.1767648458480835,0.9957572817802429
000558.png,126.17627716064453,116.41031646728516,34.67020797729492,25.914087295532227,-1.176791787147522,0.9957712292671204
000559.png,126.18087005615234,116.4105224609375,34.687171936035156,25.923913955688477,-1.1762487888336182,0.9958064556121826
000560.png,126.17862701416016,116.4347915649414,34.46149444580078,25.860822677612305,-1.1795649528503418,0.9955235719680786
000561.png,126.17684936523438,116.4192886352539,34.546817779541016,25.869115829467773,-1.1810367107391357,0.9956114888191223
000562.png,126.17800903320312,116.41168212890625,34.56229782104492,25.875398635864258,-1.1810710430145264,0.9956206679344177
000563.png,126.1790771484375,116.41217041015625,34.54747772216797,25.874622344970703,-1.1816455125808716,0.995595395565033
000564.png,126.17829895019531,116.41411590576172,34.54325485229492,25.870220184326172,-1.1817821264266968,0.9955772161483765
000565.png,126.17706298828125,116.4112777709961,34.554100036621094,25.877988815307617,-1.1814262866973877,0.9956219792366028
000566.png,126.17789459228516,116.41173553466797,34.54619598388672,25.879638671875,-1.181626796722412,0.9955978989601135
000567.png,126.17803955078125,116.41524505615234,34.53776931762695,25.870738983154297,-1.1819853782653809,0.9955677390098572
000568.png,126.1761474609375,116.42327880859375,34.54252243041992,25.87568473815918,-1.1815019845962524,0.9956088662147522
000569.png,126.18711853027344,116.42257690429688,34.563865661621094,25.870397567749023,-1.1800340414047241,0.9956412315368652
000570.png,126.18126678466797,116.42876434326172,34.574073791503906,25.876222610473633,-1.1796882152557373,0.9956642985343933
000571.png,126.1786880493164,116.43257904052734,34.57776641845703,25.87801742553711,-1.1798605918884277,0.9956894516944885
000572.png,126.17766571044922,116.43113708496094,34.57840347290039,25.877851486206055,-1.1797735691070557,0.9956943988800049
000573.png,126.16830444335938,116.42913055419922,34.603614807128906,25.898090362548828,-1.1802871227264404,0.9957333207130432
000574.png,126.16677856445312,116.42726135253906,34.58663558959961,25.896114349365234,-1.1805742979049683,0.9957324862480164
000575.png,126.16395568847656,116.43232727050781,34.594818115234375,25.891685485839844,-1.1807620525360107,0.9957332015037537
000576.png,126.15992736816406,116.43753814697266,34.568565368652344,25.896713256835938,-1.1811002492904663,0.9957559704780579
000577.png,126.1598129272461,116.43990325927734,34.570343017578125,25.896249771118164,-1.180859088897705,0.995764970779419
000578.png,126.1572036743164,116.43785095214844,34.56935501098633,25.897354125976562,-1.1806559562683105,0.9957627654075623
000579.png,126.1615219116211,116.43205261230469,34.571044921875,25.900278091430664,-1.1801934242248535,0.9957588315010071
000580.png,126.16337585449219,116.43639373779297,34.56666946411133,25.893041610717773,-1.1797821521759033,0.9957590699195862
000581.png,126.16315460205078,116.43421936035156,34.56869125366211,25.89043426513672,-1.1800920963287354,0.9957457184791565
000582.png,126.16421508789062,116.43450927734375,34.57236862182617,25.88957405090332,-1.1800932884216309,0.9957441687583923
000583.png,126.16461181640625,116.4306411743164,34.577701568603516,25.890867233276367,-1.1799360513687134,0.9957460761070251
000584.png,126.16351318359375,116.4317398071289,34.57209396362305,25.888090133666992,-1.1801440715789795,0.9957371950149536
000585.png,126.16127014160156,116.43173217773438,34.57539367675781,25.887313842773438,-1.1806259155273438,0.9957161545753479
000586.png,126.16138458251953,116.42962646484375,34.5791130065918,25.889629364013672,-1.180662751197815,0.9957237243652344
000587.png,126.16166687011719,116.43045043945312,34.58161544799805,25.886802673339844,-1.1808339357376099,0.9957219362258911
000588.png,126.15989685058594,116.43328857421875,34.56772232055664,25.88859748840332,-1.1811274290084839,0.9957350492477417
000589.png,126.15945434570312,116.43449401855469,34.56373977661133,25.884546279907227,-1.1811476945877075,0.9957286715507507
000590.png,126.16018676757812,116.43204498291016,34.567604064941406,25.88643455505371,-1.1812589168548584,0.995710015296936
000591.png,126.15825653076172,116.43231964111328,34.56648635864258,25.888412475585938,-1.1812059879302979,0.9957283139228821
000592.png,126.15885925292969,116.43344116210938,34.560176849365234,25.88997459411621,-1.1810842752456665,0.9957302212715149
000593.png,126.15872192382812,116.44039916992188,34.55532455444336,25.884672164916992,-1.1812028884887695,0.9957062602043152
000594.png,126.15804290771484,116.43854522705078,34.55926513671875,25.884281158447266,-1.1812770366668701,0.9957051873207092
000595.png,126.15796661376953,116.43936920166016,34.55624771118164,25.884784698486328,-1.1813246011734009,0.9957073926925659
000596.png,126.16018676757812,116.4375991821289,34.559574127197266,25.88336181640625,-1.18168044090271,0.9957032799720764
000597.png,126.16136169433594,116.43585968017578,34.560916900634766,25.88637924194336,-1.1818394660949707,0.9957062602043152
000598.png,126.16320037841797,116.43541717529297,34.565433502197266,25.889034271240234,-1.181694746017456,0.9957219362258911
000599.png,126.16417694091797,116.43134307861328,34.580284118652344,25.891109466552734,-1.1815557479858398,0.9957208037376404
000600.png,126.16336822509766,116.4321060180664,34.571292877197266,25.89132308959961,-1.1818193197250366,0.995699405670166
000601.png,126.16114807128906,116.43529510498047,34.566978454589844,25.88612174987793,-1.1819149255752563,0.9956759810447693
000602.png,126.15895080566406,116.43901062011719,34.552398681640625,25.877717971801758,-1.1822786331176758,0.9956586360931396
000603.png,126.1615982055664,116.43891906738281,34.54924011230469,25.870037078857422,-1.1818766593933105,0.9956381916999817
000604.png,126.16510772705078,116.43775939941406,34.558067321777344,25.879419326782227,-1.1814948320388794,0.9956547021865845
000605.png,126.16844940185547,116.4441909790039,34.54259490966797,25.860679626464844,-1.1814051866531372,0.9956193566322327
000606.png,126.1678466796875,116.44807434082031,34.54066848754883,25.857223510742188,-1.1818325519561768,0.9956166744232178
000607.png,126.16654205322266,116.45063018798828,34.52827072143555,25.85546112060547,-1.1824040412902832,0.9956054091453552
000608.png,126.16580963134766,116.45518493652344,34.51639175415039,25.850305557250977,-1.1829243898391724,0.9956197142601013
000609.png,126.1653060913086,116.4581298828125,34.50723648071289,25.842557907104492,-1.1831707954406738,0.9955952763557434
000610.png,126.16815185546875,116.45729064941406,34.506019592285156,25.836164474487305,-1.1829403638839722,0.9955788254737854
000611.png,126.16976165771484,116.46129608154297,34.48953628540039,25.82305145263672,-1.1821351051330566,0.9955573678016663
000612.png,126.13951110839844,116.51233673095703,34.43488693237305,25.789432525634766,-1.1852922439575195,0.995381236076355
000613.png,126.1373519897461,116.50978088378906,34.42336654663086,25.7844181060791,-1.1854803562164307,0.9953567385673523
000614.png,126.1384048461914,116.5092544555664,34.427791595458984,25.789241790771484,-1.1852470636367798,0.9953750967979431
000615.png,126.14073181152344,116.50965881347656,34.42827606201172,25.785633087158203,-1.1851531267166138,0.9953885078430176
000616.png,126.14260864257812,116.50572204589844,34.447383880615234,25.793703079223633,-1.1848801374435425,0.995417594909668
000617.png,126.14275360107422,116.50281524658203,34.452938079833984,25.796377182006836,-1.184923529624939,0.9954288005828857
000618.png,126.14282989501953,116.5042953491211,34.45143127441406,25.798994064331055,-1.1848787069320679,0.9954341053962708
000619.png,126.14495849609375,116.5074462890625,34.44234085083008,25.795846939086914,-1.1851112842559814,0.9954138398170471
000620.png,126.1450424194336,116.50391387939453,34.463172912597656,25.80287742614746,-1.1846132278442383,0.9954374432563782
000621.png,126.13581848144531,116.49417877197266,34.4847297668457,25.84190559387207,-1.1840555667877197,0.9955278038978577
000622.png,126.13871002197266,116.48912811279297,34.49617385864258,25.838254928588867,-1.1835334300994873,0.9955275654792786
000623.png,126.13826751708984,116.4861068725586,34.48785400390625,25.843534469604492,-1.1847461462020874,0.9955066442489624
000624.png,126.13886260986328,116.48338317871094,34.48769760131836,25.839202880859375,-1.1845346689224243,0.9954995512962341
000625.png,126.13494110107422,116.49518585205078,34.4721794128418,25.83186149597168,-1.1848007440567017,0.9954891800880432
000626.png,126.13911437988281,116.4971694946289,34.46398162841797,25.818357467651367,-1.185145616531372,0.9954518675804138
000627.png,126.13867950439453,116.49227142333984,34.46315002441406,25.820743560791016,-1.185016393661499,0.9954570531845093
000628.png,126.13594055175781,116.49454498291016,34.45002746582031,25.82204246520996,-1.1842947006225586,0.9954773783683777
000629.png,126.13243865966797,116.49771881103516,34.44496154785156,25.82638168334961,-1.18459951877594,0.9954610466957092
000630.png,126.11798095703125,116.48077392578125,34.438385009765625,25.83992576599121,-1.1865808963775635,0.9954532384872437
000631.png,126.1179428100586,116.48050689697266,34.4454345703125,25.83936882019043,-1.1863120794296265,0.9954772591590881
000632.png,126.11780548095703,116.47955322265625,34.4468994140625,25.837017059326172,-1.1862987279891968,0.9954688549041748
000633.png,126.1197738647461,116.4804916381836,34.44832229614258,25.829648971557617,-1.1861348152160645,0.9954530000686646
000634.png,126.12117004394531,116.48074340820312,34.44687271118164,25.834381103515625,-1.1860712766647339,0.9954583644866943
000635.png,126.12149810791016,116.4854736328125,34.43953323364258,25.82685089111328,-1.186104655265808,0.995445728302002
000636.png,126.12291717529297,116.4817886352539,34.45134353637695,25.833518981933594,-1.1860432624816895,0.9954606890678406
000637.png,126.12193298339844,116.48284912109375,34.457584381103516,25.841203689575195,-1.18656325340271,0.9954892992973328
000638.png,126.12504577636719,116.48648071289062,34.459110260009766,25.836811065673828,-1.1866776943206787,0.9954773783683777
000639.png,126.1281967163086,116.48704528808594,34.46223449707031,25.839942932128906,-1.186680793762207,0.9954688549041748
000640.png,126.15628051757812,116.46040344238281,34.38576889038086,25.771961212158203,-1.1924200057983398,0.9952220320701599
000641.png,126.1953125,116.50658416748047,34.431236267089844,25.797090530395508,-1.1865425109863281,0.9955908060073853
000642.png,126.19583892822266,116.50889587402344,34.43177795410156,25.800046920776367,-1.186363697052002,0.9956023693084717
000643.png,126.19585418701172,116.5095443725586,34.428775787353516,25.798336029052734,-1.1869436502456665,0.995599627494812
000644.png,126.19507598876953,116.5082778930664,34.42714309692383,25.800474166870117,-1.1868538856506348,0.9956012964248657
000645.png,126.19477081298828,116.50926971435547,34.42643356323242,25.79990005493164,-1.1867402791976929,0.9956003427505493
000646.png,126.19486999511719,116.50871276855469,34.42808532714844,25.80086326599121,-1.1866660118103027,0.9956052899360657
000647.png,126.19520568847656,116.5094985961914,34.432228088378906,25.801240921020508,-1.1866209506988525,0.9956032037734985
000648.png,126.19479370117188,116.51111602783203,34.43341827392578,25.80283546447754,-1.1872498989105225,0.9955993890762329
000649.png,126.19400787353516,116.51348114013672,34.429542541503906,25.8018741607666,-1.1871427297592163,0.9956034421920776
000650.png,126.19132995605469,116.50836944580078,34.43450164794922,25.8074893951416,-1.1871416568756104,0.9956017732620239
000651.png,126.1911849975586,116.50897979736328,34.43198013305664,25.805028915405273,-1.187362790107727,0.9955978989601135
000652.png,126.19316864013672,116.50888061523438,34.43412399291992,25.805131912231445,-1.1871192455291748,0.9955875873565674
000653.png,126.19091796875,116.5105972290039,34.41280746459961,25.795881271362305,-1.1874924898147583,0.9955849647521973
000654.png,126.1926040649414,116.50979614257812,34.432586669921875,25.80259895324707,-1.1874687671661377,0.9955884218215942
000655.png,126.18683624267578,116.5110855102539,34.42522048950195,25.80340003967285,-1.1873314380645752,0.995568573474884
000656.png,126.18529510498047,116.51870727539062,34.40855407714844,25.791175842285156,-1.1872997283935547,0.9955490827560425
000657.png,126.1853256225586,116.52050018310547,34.40949249267578,25.79692268371582,-1.186968445777893,0.9955651164054871
000658.png,126.1850814819336,116.5269546508789,34.396446228027344,25.78687286376953,-1.1871471405029297,0.9955487251281738
000659.png,126.1822738647461,116.52572631835938,34.396881103515625,25.787776947021484,-1.1870195865631104,0.9955281615257263
000660.png,126.18229675292969,116.52760314941406,34.39933395385742,25.783966064453125,-1.1871225833892822,0.9955228567123413
000661.png,126.18202209472656,116.52714538574219,34.40256881713867,25.78751564025879,-1.187048077583313,0.9955226182937622
000662.png,126.18147277832031,116.52902221679688,34.411048889160156,25.788347244262695,-1.187355637550354,0.9955275654792786
000663.png,126.18158721923828,116.53094482421875,34.40936279296875,25.78739356994629,-1.1874630451202393,0.9955201148986816
000664.png,126.18150329589844,116.5332260131836,34.397090911865234,25.78728675842285,-1.1875078678131104,0.9955162405967712
000665.png,126.18660736083984,116.5318603515625,34.40623092651367,25.783164978027344,-1.188218116760254,0.9955192804336548
000666.png,126.18728637695312,116.53367614746094,34.39406204223633,25.78174591064453,-1.1883354187011719,0.9955073595046997
000667.png,126.18427276611328,116.54622650146484,34.39947509765625,25.772008895874023,-1.1862365007400513,0.9954219460487366
000668.png,126.17418670654297,116.55191802978516,34.38764572143555,25.772701263427734,-1.1863553524017334,0.9954203963279724
000669.png,126.17267608642578,116.55242919921875,34.38689422607422,25.77443504333496,-1.1872020959854126,0.9954065084457397
000670.png,126.17449951171875,116.5592041015625,34.373538970947266,25.76021385192871,-1.1868054866790771,0.9953820109367371
000671.png,126.17327117919922,116.56413269042969,34.36119079589844,25.757389068603516,-1.186876893043518,0.9953762292861938
000672.png,126.1742935180664,116.561767578125,34.37047576904297,25.753156661987305,-1.1868735551834106,0.9953719973564148
000673.png,126.17705535888672,116.56246948242188,34.35383224487305,25.749584197998047,-1.1873931884765625,0.9953452944755554
000674.png,126.17865753173828,116.56640625,34.3526611328125,25.739879608154297,-1.1872398853302002,0.995332658290863
000675.png,126.18126678466797,116.57838439941406,34.33647155761719,25.720211029052734,-1.1869139671325684,0.9953001737594604
000676.png,126.14409637451172,116.63103485107422,34.16279220581055,25.639965057373047,-1.1886088848114014,0.9948187470436096
000677.png,126.14028930664062,116.6347427368164,34.15972900390625,25.64084243774414,-1.1884080171585083,0.9948016405105591
000678.png,126.14187622070312,116.63436126708984,34.16042709350586,25.638917922973633,-1.1882519721984863,0.9947892427444458
000679.png,126.14468383789062,116.6401596069336,34.15093994140625,25.626737594604492,-1.189509391784668,0.9948256015777588
000680.png,126.14059448242188,116.64491271972656,34.12709426879883,25.621660232543945,-1.1900889873504639,0.9947807192802429
000681.png,126.14608764648438,116.63996124267578,34.0867805480957,25.621980667114258,-1.1889386177062988,0.9948205947875977
000682.png,126.1586685180664,116.6366958618164,34.10677719116211,25.621253967285156,-1.1867704391479492,0.9948650002479553
000683.png,126.15655517578125,116.6395263671875,34.09083557128906,25.6158447265625,-1.1870439052581787,0.994819700717926
000684.png,126.16162109375,116.6401596069336,34.10324478149414,25.621917724609375,-1.1872978210449219,0.9948208332061768
000685.png,126.15926361083984,116.64710235595703,34.10266876220703,25.619403839111328,-1.187530517578125,0.9948607087135315
000686.png,126.15348815917969,116.6535415649414,34.093048095703125,25.612613677978516,-1.1881693601608276,0.9947958588600159
000687.png,126.15908813476562,116.65579986572266,34.07649230957031,25.605504989624023,-1.1875662803649902,0.9948546886444092
000688.png,126.15575408935547,116.65768432617188,34.07560729980469,25.607667922973633,-1.187431812286377,0.9948620200157166
000689.png,126.15662384033203,116.65679168701172,34.07978820800781,25.609800338745117,-1.187793254852295,0.9948573112487793
000690.png,126.15250396728516,116.66259002685547,34.07664489746094,25.615156173706055,-1.1872155666351318,0.994852602481842
000691.png,126.14759826660156,116.66329193115234,34.083518981933594,25.626602172851562,-1.1872804164886475,0.9948301911354065
000692.png,126.1480712890625,116.66152954101562,34.09245300292969,25.630746841430664,-1.1874115467071533,0.994848370552063
000693.png,126.14376831054688,116.66145324707031,34.089569091796875,25.627090454101562,-1.1874881982803345,0.994851291179657
000694.png,126.14381408691406,116.66075897216797,34.0934944152832,25.629724502563477,-1.1873117685317993,0.994886577129364
000695.png,126.15337371826172,116.65901947021484,34.104496002197266,25.627056121826172,-1.1870180368423462,0.994934618473053
000696.png,126.15384674072266,116.66445922851562,34.09840393066406,25.623737335205078,-1.1872755289077759,0.9949711561203003
000697.png,126.15164184570312,116.66632843017578,34.09878921508789,25.625539779663086,-1.1877624988555908,0.9948768019676208
000698.png,126.14433288574219,116.67002868652344,34.092552185058594,25.626333236694336,-1.1882044076919556,0.9948989748954773
000699.png,126.16717529296875,116.67057037353516,34.06493377685547,25.60723304748535,-1.1901334524154663,0.9949061870574951
000700.png,126.16642761230469,116.670166015625,34.0666618347168,25.615163803100586,-1.19027841091156,0.9949243068695068
000701.png,126.16410064697266,116.66320037841797,34.060516357421875,25.610647201538086,-1.190109372138977,0.9948281645774841
000702.png,126.1551742553711,116.67839050292969,34.054447174072266,25.612272262573242,-1.1916553974151611,0.9948611855506897
000703.png,126.15777587890625,116.67787170410156,34.053855895996094,25.605331420898438,-1.1910423040390015,0.9948323965072632
000704.png,126.1582260131836,116.66941833496094,34.052978515625,25.604385375976562,-1.1907117366790771,0.9948180317878723
000705.png,126.15775299072266,116.67066192626953,34.054115295410156,25.60586929321289,-1.1904830932617188,0.9948345422744751
000706.png,126.15618896484375,116.66683959960938,34.053123474121094,25.59703826904297,-1.1903090476989746,0.9947987794876099
000707.png,126.16072845458984,116.67686462402344,34.03730010986328,25.59990882873535,-1.1906530857086182,0.9948247671127319
000708.png,126.15632629394531,116.67288208007812,34.01557922363281,25.578533172607422,-1.1916254758834839,0.9947454929351807
000709.png,126.16127014160156,116.67035675048828,34.00276565551758,25.55234146118164,-1.191805362701416,0.9947373270988464
000710.png,126.16543579101562,116.67064666748047,34.00335693359375,25.552547454833984,-1.192014217376709,0.9947551488876343
000711.png,126.16503143310547,116.66840362548828,33.99598693847656,25.54801368713379,-1.1912426948547363,0.9947317838668823
000712.png,126.1700668334961,116.66732025146484,34.01213073730469,25.521799087524414,-1.1901087760925293,0.9945736527442932
000713.png,126.1665267944336,116.66303253173828,34.01689147949219,25.52431297302246,-1.1907010078430176,0.9945853352546692
000714.png,126.1792221069336,116.66033935546875,34.00643539428711,25.51682472229004,-1.192036747932434,0.9945487380027771
000715.png,126.18209075927734,116.66692352294922,34.01140213012695,25.51821517944336,-1.190616250038147,0.9945752620697021
000716.png,126.18162536621094,116.66761016845703,34.012577056884766,25.5256290435791,-1.1899590492248535,0.9945988655090332
000717.png,126.18343353271484,116.66584777832031,34.02323913574219,25.534122467041016,-1.1905403137207031,0.9946479201316833
000718.png,126.18968200683594,116.67256164550781,34.03240966796875,25.543149948120117,-1.1896320581436157,0.9946999549865723
000719.png,126.19764709472656,116.66816711425781,34.041412353515625,25.53727149963379,-1.1895248889923096,0.9946058392524719
000720.png,126.22037506103516,116.70624542236328,34.05802917480469,25.61048126220703,-1.1897404193878174,0.995002806186676
000721.png,126.25630187988281,116.6990737915039,34.08738327026367,25.580032348632812,-1.1837067604064941,0.9950785636901855
000722.png,126.2533950805664,116.69471740722656,34.099552154541016,25.59307289123535,-1.1832202672958374,0.9950913190841675
000723.png,126.2646255493164,116.69237518310547,34.0712890625,25.580745697021484,-1.184723138809204,0.9950300455093384
000724.png,126.25775909423828,116.69882202148438,34.09011459350586,25.593463897705078,-1.183654546737671,0.9950876832008362
000725.png,126.2552490234375,116.6887435913086,34.07133483886719,25.587543487548828,-1.1832101345062256,0.9950582981109619
000726.png,126.25212097167969,116.68890380859375,34.05864715576172,25.593521118164062,-1.1831547021865845,0.9950466156005859
000727.png,126.27924346923828,116.67621612548828,34.04289627075195,25.566726684570312,-1.185333251953125,0.9949628114700317
000728.png,126.2874755859375,116.6761474609375,34.03395462036133,25.568479537963867,-1.1858501434326172,0.9949613809585571
000729.png,126.28372192382812,116.66492462158203,34.05365753173828,25.57724380493164,-1.185520887374878,0.995006799697876
000730.png,126.27800750732422,116.67501068115234,34.06207275390625,25.59307098388672,-1.1846580505371094,0.9950698614120483
000731.png,126.26786804199219,116.69003295898438,34.0489387512207,25.57594871520996,-1.1840953826904297,0.9950496554374695
000732.png,126.26449584960938,116.68795776367188,34.052921295166016,25.579036712646484,-1.184157133102417,0.9950657486915588
000733.png,126.26455688476562,116.68791198730469,34.05745315551758,25.587718963623047,-1.1840276718139648,0.9950874447822571
000734.png,126.2595443725586,116.68659210205078,34.04725646972656,25.580812454223633,-1.183953881263733,0.9950538873672485
000735.png,126.25009155273438,116.6906967163086,34.01665115356445,25.567564010620117,-1.1845768690109253,0.9950330257415771
000736.png,126.24589538574219,116.69441986083984,34.01677322387695,25.56578826904297,-1.1849114894866943,0.9950383305549622
000737.png,126.24952697753906,116.68678283691406,34.03162384033203,25.568553924560547,-1.183840274810791,0.9950380921363831
000738.png,126.26217651367188,116.68739318847656,34.034751892089844,25.572471618652344,-1.183825969696045,0.9950525164604187
000739.png,126.27764129638672,116.66825866699219,34.020240783691406,25.57571792602539,-1.18649423122406,0.9950518012046814
000740.png,126.26737213134766,116.6579818725586,34.03096389770508,25.589935302734375,-1.1844629049301147,0.9950681924819946
000741.png,126.2754135131836,116.64761352539062,34.047584533691406,25.59537696838379,-1.183957815170288,0.9950913190841675
000742.png,126.27873992919922,116.65489196777344,34.01382827758789,25.567352294921875,-1.1845004558563232,0.994988739490509
000743.png,126.27655792236328,116.654541015625,34.0262451171875,25.56922149658203,-1.1838946342468262,0.9949754476547241
000744.png,126.2759017944336,116.65470886230469,34.01963806152344,25.561317443847656,-1.1833629608154297,0.9949501752853394
000745.png,126.27613830566406,116.65689849853516,34.02295684814453,25.56045150756836,-1.1836130619049072,0.9949482679367065
000746.png,126.28158569335938,116.64704895019531,34.021034240722656,25.559415817260742,-1.1839134693145752,0.9951009154319763
000747.png,126.28169250488281,116.6426773071289,34.02274703979492,25.570335388183594,-1.184187412261963,0.995157778263092
000748.png,126.277099609375,116.64287567138672,34.012290954589844,25.57278823852539,-1.1842586994171143,0.9951765537261963
000749.png,126.2779541015625,116.6492919921875,34.02371597290039,25.581571578979492,-1.1830066442489624,0.9952009916305542
000750.png,126.27501678466797,116.64804077148438,34.019168853759766,25.57327651977539,-1.1822248697280884,0.9951779842376709
000751.png,126.2747802734375,116.64652252197266,34.0267219543457,25.580873489379883,-1.1820347309112549,0.9951902627944946
000752.png,126.27352142333984,116.65982055664062,33.989742279052734,25.56888771057129,-1.1823577880859375,0.9951747059822083
000753.png,126.27019500732422,116.66548919677734,33.97166442871094,25.562341690063477,-1.183050513267517,0.9951620697975159
000754.png,126.27027893066406,116.66410064697266,33.97593688964844,25.561676025390625,-1.183097004890442,0.9951561689376831
000755.png,126.26988983154297,116.66544342041016,33.97629928588867,25.5632266998291,-1.1831644773483276,0.9951444268226624
000756.png,126.27046203613281,116.6665267944336,33.972110748291016,25.562671661376953,-1.1826448440551758,0.9951409101486206
000757.png,126.27102661132812,116.66293334960938,33.983619689941406,25.570175170898438,-1.1826496124267578,0.9951401948928833
000758.png,126.2681884765625,116.66109466552734,34.00048828125,25.573101043701172,-1.182121992111206,0.995133101940155
000759.png,126.26736450195312,116.65605926513672,34.01487350463867,25.579591751098633,-1.1819465160369873,0.9951476454734802
000760.png,126.26582336425781,116.66221618652344,34.01704788208008,25.572004318237305,-1.1816325187683105,0.9951387643814087
000761.png,126.2673568725586,116.66351318359375,34.010032653808594,25.56821060180664,-1.1819359064102173,0.9951238036155701
000762.png,126.26554870605469,116.66178131103516,34.00852584838867,25.57369613647461,-1.1815990209579468,0.9951393604278564
000763.png,126.26387023925781,116.66300201416016,34.00714111328125,25.571632385253906,-1.1812705993652344,0.9951308965682983
000764.png,126.2630615234375,116.66207885742188,34.008941650390625,25.574800491333008,-1.1813794374465942,0.9951179027557373
000765.png,126.25948333740234,116.66334533691406,34.0028190612793,25.571735382080078,-1.1816073656082153,0.995098888874054
000766.png,126.26091003417969,116.65946197509766,34.00627136230469,25.570968627929688,-1.1815366744995117,0.9950908422470093
000767.png,126.25824737548828,116.6622085571289,33.99382781982422,25.56315803527832,-1.1815874576568604,0.9950488209724426
000768.png,126.25684356689453,116.66062927246094,33.984230041503906,25.564172744750977,-1.1816186904907227,0.995036780834198
000769.png,126.2610092163086,116.65855407714844,33.99335861206055,25.564815521240234,-1.1817455291748047,0.9950433969497681
000770.png,126.26084899902344,116.65321350097656,34.01005172729492,25.571706771850586,-1.1820900440216064,0.9950358271598816
000771.png,126.26253509521484,116.65228271484375,34.01817321777344,25.57196044921875,-1.1817502975463867,0.9950438737869263
000772.png,126.26226043701172,116.64952850341797,34.02253341674805,25.575927734375,-1.1818618774414062,0.9950398802757263
000773.png,126.25586700439453,116.64999389648438,34.01493835449219,25.56719207763672,-1.1821186542510986,0.9950273633003235
000774.png,126.2506103515625,116.64236450195312,34.0212287902832,25.552200317382812,-1.182584524154663,0.9949992895126343
000775.png,126.24723815917969,116.63813781738281,34.02698516845703,25.55934715270996,-1.1824091672897339,0.9950141310691833
000776.png,126.23377990722656,116.63723754882812,34.047054290771484,25.56134605407715,-1.1794002056121826,0.9949978590011597
000777.png,126.23336029052734,116.63666534423828,34.04169464111328,25.562143325805664,-1.1800036430358887,0.9949942231178284
000778.png,126.2279052734375,116.64215087890625,34.02497482299805,25.553117752075195,-1.1804172992706299,0.9949396848678589
000779.png,126.22557830810547,116.64338684082031,34.020118713378906,25.55223846435547,-1.1805565357208252,0.9949224591255188
000780.png,126.22564697265625,116.64163208007812,34.0290412902832,25.556814193725586,-1.1805776357650757,0.9949173927307129
000781.png,126.22563171386719,116.64109802246094,34.0326042175293,25.557144165039062,-1.1804779767990112,0.9949089884757996
000782.png,126.22799682617188,116.64389038085938,34.02111053466797,25.549707412719727,-1.1801159381866455,0.994915246963501
000783.png,126.22105407714844,116.63973236083984,34.040199279785156,25.558687210083008,-1.1804813146591187,0.9948957562446594
000784.png,126.22074890136719,116.63875579833984,34.042964935302734,25.56339454650879,-1.180924654006958,0.9949254989624023
000785.png,126.22555541992188,116.63873291015625,34.04338455200195,25.561710357666016,-1.1803913116455078,0.9949260950088501
000786.png,126.22341918945312,116.63703155517578,34.03926467895508,25.5617618560791,-1.1805393695831299,0.9949108958244324
000787.png,126.22579956054688,116.63633728027344,34.03230285644531,25.565059661865234,-1.1805254220962524,0.9948936700820923
000788.png,126.22490692138672,116.63790893554688,34.04266357421875,25.57037353515625,-1.1805014610290527,0.9948967099189758
000789.png,126.22351837158203,116.63677978515625,34.04386901855469,25.565006256103516,-1.179884672164917,0.9949116110801697
000790.png,126.22125244140625,116.63892364501953,34.03693389892578,25.563100814819336,-1.1799880266189575,0.9949069619178772
000791.png,126.22657012939453,116.64359283447266,34.0131950378418,25.557844161987305,-1.1809368133544922,0.9948998093605042
000792.png,126.21957397460938,116.64179229736328,34.002685546875,25.53008460998535,-1.181944727897644,0.9948260188102722
000793.png,126.22264099121094,116.64398956298828,34.009578704833984,25.532197952270508,-1.182219386100769,0.994856595993042
000794.png,126.21988677978516,116.64368438720703,34.00908660888672,25.537569046020508,-1.1829833984375,0.99483323097229
000795.png,126.207275390625,116.63433837890625,34.03657531738281,25.539915084838867,-1.1823219060897827,0.9947850108146667
000796.png,126.20556640625,116.59951782226562,34.0457763671875,25.57353973388672,-1.1836763620376587,0.9948688745498657
000797.png,126.20872497558594,116.60316467285156,34.04683303833008,25.579622268676758,-1.1834852695465088,0.9948998093605042
000798.png,126.210693359375,116.60256958007812,34.05404281616211,25.584835052490234,-1.1834005117416382,0.9949216246604919
000799.png,126.21221923828125,116.60140228271484,34.057186126708984,25.590234756469727,-1.1830403804779053,0.9949361085891724
000800.png,126.29399871826172,116.5644302368164,34.08125305175781,25.587209701538086,-1.1781420707702637,0.9952921867370605
000801.png,126.31037902832031,116.48085021972656,34.24505615234375,25.671398162841797,-1.1752493381500244,0.9954470992088318
